Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Normalised intensity/AU,Start frame,Tracklength,Included in distribution?,
1498,121.75,4.13225e+006,1.42877,280,8,True,
1500,38.7605,1.29798e+007,2.01578,281,4,False,
1501,24.1635,2.08208e+007,1.07019,281,2,False,
1508,2345.76,214474,0.252914,277,2,False,
1509,102.974,4.88574e+006,0.549559,237,40,True,
1510,23.0186,2.18563e+007,0.52749,282,2,False,
1512,123.593,4.07063e+006,0.437948,282,93,True,
1518,28.3433,1.77503e+007,2.18219,283,2,False,
1519,137.563,3.65724e+006,0.564957,283,2,False,
1530,47.0638,1.06898e+007,0.0712951,284,2,False,
1531,50.7618,9.91107e+006,0.291368,284,2,False,
1532,96.0924,5.23562e+006,0.302175,290,2,False,
1535,1770.6,284143,0.659636,285,2,False,
1537,37.4859,1.34211e+007,2.20825,285,2,False,
1543,9843.31,51111.2,1.3306,286,2,False,
1548,19.2032,2.61989e+007,1.54578,287,3,False,
1554,72.6316,6.92678e+006,0.0768603,289,2,False,
1567,514.399,978040,1.91233,291,2,False,
1584,264.591,1.90143e+006,1.3935,292,3,False,
1585,300.247,1.67563e+006,0.245967,285,5,False,
1586,573.433,877353,1.67313,293,6,False,
1600,38.4908,1.30707e+007,2.50293,295,12,True,
1602,31.6857,1.58779e+007,0.205984,296,4,False,
1611,46.9076,1.07254e+007,3.03612,299,3,False,
1632,48.2608,1.04247e+007,2.27359,302,6,True,
1645,1506.19,334023,2.71181,305,2,False,
1646,30.2322,1.66413e+007,1.7288,306,2,False,
1657,23.7854,2.11518e+007,1.61246,307,3,False,
1668,74.4541,6.75722e+006,0.27247,309,2,False,
1670,206.732,2.4336e+006,0.0700651,309,2,False,
1673,150.965,3.33258e+006,1.86455,310,2,False,
1678,80.2782,6.267e+006,3.0982,310,15,True,
1680,40.5685,1.24013e+007,3.92655,311,4,False,
1697,31.4606,1.59915e+007,0.836741,312,3,False,
1701,94.2054,5.34049e+006,6.4433,312,6,True,
1705,18.1521,2.77159e+007,0.0695126,312,2,False,
1709,73.3198,6.86177e+006,0.0988188,313,2,False,
1727,36.9505,1.36156e+007,0.718787,315,2,False,
1735,102.873,4.89051e+006,0.435069,315,3,False,
1745,14.278,3.52361e+007,2.17399,316,2,False,
1746,143.912,3.49591e+006,2.10601,316,2,False,
1772,14.507,3.468e+007,1.53049,319,2,False,
1801,1485.75,338620,0.153553,321,2,False,
1806,21.9887,2.28801e+007,2.67252,322,3,False,
1808,41.1388,1.22294e+007,0.882894,322,3,False,
1835,33.5869,1.49792e+007,6.95242,326,2,False,
1838,75.8091,6.63645e+006,2.34146,326,5,True,
1852,14.3087,3.51605e+007,4.6085,329,2,False,
1866,49.1028,1.02459e+007,0.063843,330,2,False,
1871,52.9387,9.5035e+006,2.3917,331,13,True,
1873,109.472,4.59574e+006,0.231789,332,3,False,
1874,187.235,2.68702e+006,0.428965,332,2,False,
1875,52.7128,9.54423e+006,2.82137,332,25,True,
1886,513.821,979140,2.1306,333,2,False,
1887,325.171,1.54719e+006,0.300435,333,2,False,
1894,135.009,3.72643e+006,0.199646,336,2,False,
1898,16.7374,3.00587e+007,1.93585,338,2,False,
1900,122.33,4.11268e+006,0.421812,342,18,True,
1902,971.718,517746,2.33806,344,2,False,
1904,89.4093,5.62697e+006,2.80314,346,3,False,
1907,63.8242,7.88264e+006,0.347701,347,3,False,
1910,21.9198,2.2952e+007,0.404695,348,3,False,
1928,28315.7,17767.7,3.7347,380,2,False,
1941,307.315,1.63709e+006,0.0772208,356,2,False,
1949,431.604,1.16566e+006,3.2327,359,2,False,
1950,23.025,2.18503e+007,0.242367,359,2,False,
1955,43.7778,1.14922e+007,1.49749,361,2,False,
1956,342.997,1.46678e+006,0.188597,362,3,False,
1959,80.1746,6.27509e+006,3.07385,362,19,True,
1961,110.201,4.56531e+006,0.619594,363,10,True,
1963,38.7483,1.29839e+007,0.586204,363,2,False,
1965,2386.61,210803,0.170159,364,3,False,
1966,117.261,4.29046e+006,0.225246,364,5,True,
1969,251.05,2.004e+006,0.220185,365,2,False,
1974,51.4623,9.77614e+006,0.176574,367,2,False,
1975,19.201,2.62019e+007,0.550044,367,2,False,
1996,554.032,908075,0.0873968,370,2,False,
2007,95.3596,5.27585e+006,0.924535,374,3,False,
2010,16.6493,3.02177e+007,0.296512,374,2,False,
2012,18.7057,2.68958e+007,0.188194,374,2,False,
2014,40.177,1.25222e+007,0.287553,375,2,False,
2017,109.683,4.58688e+006,0.474526,376,39,True,
2019,13.1799,3.81719e+007,3.21495,377,2,False,
2025,14.8412,3.38991e+007,0.356701,377,2,False,
2026,33.0098,1.5241e+007,0.411904,377,3,False,
2027,74.5657,6.74711e+006,0.255715,378,3,False,
2035,15.7382,3.19669e+007,0.0746908,378,2,False,
2036,860.067,584958,0.451828,378,2,False,
2041,111.132,4.52709e+006,0.248254,379,2,False,
2048,28315.7,17767.7,0.441701,382,3,False,
2050,68.1472,7.38259e+006,0.0913246,380,2,False,
2068,43.2893,1.16219e+007,0.949884,381,2,False,
2069,829.905,606218,0.0450446,382,2,False,
2071,277.617,1.81222e+006,0.435117,382,2,False,
2082,73.8488,6.81261e+006,3.72005,382,7,True,
2084,44.8307,1.12223e+007,3.40574,350,30,True,
2085,1798.97,279662,0.291709,385,2,False,
2092,139.903,3.59608e+006,0.982315,383,2,False,
2094,49.8847,1.00853e+007,3.43258,383,17,True,
2100,99.1869,5.07227e+006,0.863319,384,2,False,
2101,16.0846,3.12785e+007,2.13177,384,2,False,
2102,359.139,1.40086e+006,0.283618,385,2,False,
2108,269.699,1.86543e+006,0.209496,380,2,False,
2109,97.383,5.16623e+006,1.15791,386,2,False,
2114,17.6031,2.85804e+007,0.174753,383,2,False,
2115,100.949,4.98375e+006,0.698383,388,5,True,
2120,12.3323,4.07957e+007,0.395045,388,2,False,
2124,669.146,751858,0.208645,389,2,False,
2134,42.6046,1.18087e+007,1.426,390,5,True,
2135,35.7341,1.40791e+007,1.61248,390,4,False,
2139,1110.2,453163,0.272616,421,2,False,
2143,30.9988,1.62298e+007,0.0581611,393,4,False,
2147,61.5439,8.1747e+006,0.826711,393,2,False,
2150,215.881,2.33047e+006,0.733021,394,3,False,
2151,79.603,6.32015e+006,0.193206,394,2,False,
2153,52.4029,9.60067e+006,0.399096,394,4,False,
2162,36.8948,1.36361e+007,0.420185,395,3,False,
2163,36.1857,1.39034e+007,1.89234,395,3,False,
2166,83.195,6.04727e+006,0.248742,396,2,False,
2167,26.6619,1.88698e+007,1.25324,396,3,False,
2170,49.7238,1.0118e+007,0.72563,396,2,False,
2188,20.5386,2.44955e+007,3.24367,398,6,True,
2189,45.3306,1.10985e+007,1.28307,398,3,False,
2190,102.679,4.89976e+006,0.52406,401,2,False,
2192,15.0693,3.33861e+007,0.0935066,399,2,False,
2194,24.8825,2.02191e+007,0.393198,399,2,False,
2198,332.78,1.51182e+006,1.47395,404,19,True,
2201,18.7913,2.67732e+007,1.84128,401,2,False,
2205,265.034,1.89826e+006,0.375161,401,2,False,
2218,27.8096,1.8091e+007,0.55201,399,2,False,
2219,1012.49,496897,1.56634,404,3,False,
2229,94.7447,5.31009e+006,0.491737,405,3,False,
2231,336.455,1.4953e+006,0.438677,405,2,False,
2233,24.3402,2.06696e+007,2.63226,405,5,True,
2234,27.3378,1.84032e+007,2.20464,406,2,False,
2238,262.664,1.91538e+006,0.111275,407,2,False,
2239,20.326,2.47516e+007,1.7572,407,3,False,
2249,21.1716,2.37632e+007,0.265583,409,2,False,
2256,944.239,532813,0.385152,410,2,False,
2268,148.59,3.38585e+006,4.927,411,2,False,
2277,231.771,2.1707e+006,0.584228,413,2,False,
2286,47.3925,1.06157e+007,0.149886,414,6,True,
2292,56.8076,8.85626e+006,0.436853,414,2,False,
2302,28315.7,17767.7,2.76665,415,2,False,
2307,40.7176,1.23559e+007,0.212253,416,2,False,
2329,141.333,3.5597e+006,0.193689,418,3,False,
2330,89.9644,5.59224e+006,3.14679,418,7,True,
2332,254.462,1.97712e+006,0.478623,419,2,False,
2333,2697.64,186497,0.142576,419,2,False,
2334,17.6841,2.84495e+007,1.76851,419,2,False,
2345,565.274,890017,0.75536,420,2,False,
2346,22.4565,2.24035e+007,0.0930896,420,2,False,
2353,126.596,3.9741e+006,0.432378,420,2,False,
2354,21.8184,2.30586e+007,1.51057,420,3,False,
2356,2667.88,188578,0.61248,421,2,False,
2361,56.4453,8.91311e+006,0.476652,422,5,True,
2375,18.773,2.67993e+007,0.228486,423,2,False,
2378,98.6623,5.09924e+006,0.377542,391,30,True,
2379,51.8738,9.6986e+006,2.69036,400,4,False,
2380,122.175,4.11789e+006,0.331629,424,41,True,
2383,187.662,2.68091e+006,0.390956,424,2,False,
2384,309.51,1.62548e+006,0.18644,424,2,False,
2387,542.788,926888,2.17419,424,7,False,
2394,92.9482,5.41272e+006,0.838879,425,2,False,
2401,16.9785,2.96317e+007,0.162328,426,2,False,
2402,28315.7,17767.7,0.426163,426,2,False,
2403,276.398,1.82022e+006,0.520231,426,2,False,
2404,1837.42,273809,1.01419,426,2,False,
2412,115.826,4.34361e+006,1.049,427,2,False,
2415,127.423,3.94829e+006,0.2546,428,19,True,
2428,60.141,8.3654e+006,3.69763,429,21,True,
2434,17.2425,2.91782e+007,1.02366,430,2,False,
2437,220.65,2.2801e+006,1.38483,430,2,False,
2446,20.555,2.44759e+007,1.07502,431,2,False,
2447,122.209,4.11673e+006,2.73506,432,2,False,
2451,28315.7,17767.7,0.150083,432,2,False,
2452,1407.19,357523,0.10495,432,2,False,
2453,256.231,1.96348e+006,3.18919,432,2,False,
2466,62.5079,8.04864e+006,2.0011,434,2,False,
2467,100.434,5.00929e+006,0.122962,435,7,True,
2470,75.6726,6.64841e+006,1.63772,435,4,False,
2472,941.474,534378,1.21586,437,2,False,
2475,16.9068,2.97575e+007,2.00912,438,4,False,
2489,38.1882,1.31743e+007,0.154911,439,2,False,
2491,183.176,2.74656e+006,0.3741,439,2,False,
2492,137.266,3.66516e+006,3.39585,439,2,False,
2495,49.5614,1.01511e+007,0.465941,440,2,False,
2505,93.429,5.38487e+006,0.175365,442,2,False,
2513,139.501,3.60645e+006,0.19998,442,2,False,
2517,13.2704,3.79116e+007,0.168161,442,2,False,
2521,62.2406,8.0832e+006,1.39861,442,3,False,
2522,209.478,2.4017e+006,0.10044,443,6,False,
2523,222.806,2.25803e+006,0.161688,443,2,False,
2527,48.7884,1.03119e+007,0.935847,443,4,False,
2536,235.009,2.14078e+006,0.227092,443,2,False,
2539,12.6653,3.97231e+007,0.977259,444,2,False,
2543,415.16,1.21183e+006,0.886992,445,4,False,
2544,35.5465,1.41534e+007,1.9084,446,2,False,
2547,404.592,1.24348e+006,0.279958,446,2,False,
2548,423.092,1.18911e+006,1.70146,446,2,False,
2554,42.4193,1.18602e+007,0.445428,448,2,False,
2555,18710.2,26889.3,2.64225,448,2,False,
2560,43.3946,1.15937e+007,0.303935,450,3,False,
2564,13.3791,3.76036e+007,3.63984,450,3,False,
2581,269.521,1.86665e+006,0.0915676,454,3,False,
2582,79.6723,6.31466e+006,0.0535007,454,3,False,
2586,645.592,779289,1.53401,456,3,False,
2587,145.868,3.44904e+006,2.35323,455,3,False,
2589,28315.7,17767.7,0.255586,456,2,False,
2592,104.166,4.82982e+006,0.159837,456,2,False,
2595,197.76,2.544e+006,1.64789,456,6,True,
2610,19.5812,2.56931e+007,1.30013,458,2,False,
2612,51.6834,9.73433e+006,1.39126,458,2,False,
2636,106.926,4.70515e+006,5.56689,454,2,False,
2644,97.5535,5.1572e+006,2.34353,461,2,False,
2647,25.5234,1.97114e+007,0.174247,461,2,False,
2652,65.6685,7.66125e+006,0.53394,462,2,False,
