Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Normalised intensity/AU,Start frame,Tracklength,Included in distribution?,
194,87.9924,5.73237e+006,0.891956,360,17,True,
195,131.372,3.83951e+006,0.129862,364,3,False,
197,813.018,620410,0.16535,371,2,False,
200,972.472,518683,1.02915,385,2,False,
201,437.82,1.15208e+006,0.363168,384,5,False,
202,562.355,896950,0.640962,441,2,False,
203,178.865,2.82002e+006,0.382617,382,3,False,
204,84.6374,5.95959e+006,0.159921,391,2,False,
205,250.456,2.01395e+006,0.137818,400,3,False,
206,80.07,6.29955e+006,0.362083,405,48,True,
208,178.793,2.82116e+006,0.520849,416,60,True,
211,102.614,4.91553e+006,1.14001,387,54,True,
212,1333.07,378378,0.372228,445,2,False,
213,63.1903,7.98231e+006,0.323277,448,3,False,
214,134.388,3.75336e+006,0.465528,449,7,True,
222,497.773,1.01332e+006,0.794154,478,4,False,
225,597.479,844221,0.0409463,464,2,False,
226,775.007,650838,0.0882384,467,2,False,
227,1535.91,328409,0.454906,467,3,False,
229,68.5345,7.35987e+006,0.512056,470,15,True,
230,1080.6,466780,0.0508164,474,3,False,
231,280.142,1.80053e+006,0.299024,477,3,False,
232,186.026,2.71148e+006,0.121649,478,3,False,
234,189.828,2.65716e+006,0.468461,481,27,True,
235,117.725,4.2846e+006,1.09039,460,18,True,
236,191.153,2.63874e+006,0.272987,486,2,False,
237,154.116,3.2729e+006,0.247677,487,6,True,
239,573.07,880180,0.0725293,489,2,False,
240,377.758,1.33526e+006,0.527151,500,2,False,
243,28385.4,17769.9,0.885208,498,2,False,
244,220.359,2.28902e+006,0.466609,494,4,False,
246,2931.49,172064,0.484327,504,2,False,
247,361.228,1.39636e+006,0.103063,506,3,False,
248,83.6669,6.02872e+006,0.426208,507,2,False,
250,77.0494,6.54651e+006,0.533414,509,4,False,
251,28385.4,17769.9,0.647449,511,2,False,
253,512.638,983939,0.739679,513,4,False,
254,155.671,3.2402e+006,0.420337,514,13,True,
255,397.22,1.26984e+006,0.429629,517,2,False,
257,61.3256,8.22503e+006,0.715508,519,2,False,
258,149.991,3.36289e+006,0.600847,523,2,False,
259,92.4467,5.45617e+006,1.0735,529,63,True,
261,993.423,507744,0.140652,536,2,False,
262,285.809,1.76483e+006,0.168105,540,4,False,
264,119.182,4.23222e+006,0.510497,559,114,True,
265,93.7872,5.37818e+006,0.177469,566,4,False,
269,146.012,3.45455e+006,0.18211,582,2,False,
270,130.332,3.87014e+006,0.0818024,583,2,False,
272,132.474,3.80757e+006,0.521937,593,2,False,
273,2133.08,236467,0.888648,607,2,False,
274,2087.11,241676,0.388587,596,2,False,
275,38.8738,1.29754e+007,0.176849,597,2,False,
277,456.631,1.10462e+006,0.272859,600,2,False,
280,684.398,737005,0.14928,607,3,False,
281,157.501,3.20254e+006,1.1266,595,12,True,
283,112.878,4.46857e+006,1.4504,612,44,True,
288,2210.48,228188,0.0676694,625,2,False,
290,93.6996,5.38321e+006,0.227058,636,13,True,
292,804.279,627151,0.211812,647,6,False,
294,480.86,1.04896e+006,0.0511434,655,2,False,
295,94.6323,5.33015e+006,1.19828,657,63,True,
297,897.703,561884,0.173262,663,2,False,
298,83.2661,6.05774e+006,0.181773,666,7,True,
299,37.2294,1.35485e+007,0.117839,670,4,False,
300,450.572,1.11948e+006,0.199406,674,3,False,
301,35.4651,1.42226e+007,0.0983676,675,2,False,
303,28385.4,17769.9,0.274423,678,2,False,
305,28385.4,17769.9,0.278935,680,2,False,
310,148.582,3.39479e+006,0.414656,686,10,True,
313,615.335,819723,0.1396,727,2,False,
315,443.285,1.13788e+006,0.3866,709,9,False,
320,59.0033,8.54876e+006,0.878632,730,2,False,
321,29.5233,1.7085e+007,0.342323,727,3,False,
324,152.547,3.30655e+006,0.227488,703,24,True,
325,134.415,3.7526e+006,0.284995,730,10,True,
326,30.8247,1.63637e+007,0.451301,732,2,False,
327,76.4136,6.60098e+006,1.00314,725,5,True,
328,134.581,3.74795e+006,0.324373,735,4,False,
329,34.1796,1.47575e+007,0.293501,735,2,False,
331,48.0774,1.04915e+007,1.12535,739,2,False,
332,90.1163,5.59726e+006,0.470613,741,8,True,
333,212.615,2.37239e+006,2.12827,747,2,False,
336,82.3065,6.12837e+006,1.36675,742,5,True,
