Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Normalised intensity/AU,Start frame,Tracklength,Included in distribution?,
3157,10676.9,46392.9,2.62879,233,2,False,
3162,136.095,3.63961e+006,0.288516,233,2,False,
3167,103.652,4.77877e+006,0.492986,233,4,False,
3170,122.887,4.03078e+006,0.299599,233,7,True,
3171,44.6797,1.10863e+007,0.245914,233,4,False,
3172,65.0733,7.6119e+006,0.418941,233,11,True,
3174,56.5275,8.76266e+006,0.321868,229,2,False,
3175,83.5884,5.92584e+006,0.325391,227,2,False,
3176,92.2208,5.37115e+006,0.899083,234,14,True,
3179,172.03,2.87932e+006,0.189911,234,2,False,
3180,330.637,1.49811e+006,0.111857,234,2,False,
3181,76.6196,6.46481e+006,0.221663,234,2,False,
3184,290.072,1.70761e+006,0.290059,234,2,False,
3185,241.001,2.05531e+006,1.20038,234,2,False,
3186,43.8199,1.13038e+007,0.251979,234,2,False,
3187,655.857,755242,0.407968,234,2,False,
3190,63.2768,7.82801e+006,0.288908,235,7,True,
3191,135.1,3.6664e+006,0.274376,235,2,False,
3195,27874.8,17769.9,0.14787,236,2,False,
3197,60.2033,8.22764e+006,1.46015,235,3,False,
3198,2543.12,194773,1.50942,235,2,False,
3200,86.3891,5.73373e+006,0.656089,235,27,True,
3201,103.641,4.77932e+006,0.656474,235,3,False,
3202,111.06,4.46005e+006,1.39297,235,143,True,
3203,405.587,1.22127e+006,0.241277,236,2,False,
3210,284.575,1.7406e+006,0.407962,236,2,False,
3213,333.045,1.48728e+006,1.4581,237,2,False,
3214,80.5343,6.15056e+006,0.784252,236,40,True,
3215,313.26,1.58122e+006,0.357844,237,2,False,
3219,20.7671,2.38517e+007,0.109732,237,2,False,
3221,35.4019,1.39916e+007,0.347145,237,2,False,
3225,1538.1,322041,0.23315,237,2,False,
3228,87.4737,5.66263e+006,1.11044,237,2,False,
3229,166.427,2.97626e+006,0.231465,237,2,False,
3230,90.8476,5.45233e+006,0.383629,227,8,True,
3231,26.0433,1.90195e+007,1.78227,233,2,False,
3233,83.0503,5.96423e+006,2.15362,238,9,True,
3242,68.942,7.18475e+006,0.17737,238,2,False,
3243,35.6921,1.38779e+007,0.259451,238,3,False,
3244,69.9486,7.08136e+006,0.304373,238,3,False,
3246,80.8084,6.1297e+006,1.04608,238,24,True,
3247,67.3206,7.35779e+006,0.581662,238,24,True,
3248,54.1933,9.14009e+006,0.255344,238,5,True,
3249,124.001,3.99457e+006,1.17873,221,15,True,
3250,3520.58,140696,0.266717,239,2,False,
3251,439.614,1.12674e+006,0.26482,239,3,False,
3252,65391,7574.92,0.547654,239,2,False,
3254,21.6038,2.2928e+007,0.368166,239,2,False,
3255,553.43,895021,2.09605,239,2,False,
3257,283.057,1.74993e+006,1.23756,240,3,False,
3260,39.2146,1.26313e+007,0.153966,240,3,False,
3264,44.226,1.12e+007,0.151769,240,2,False,
3267,110.128,4.49776e+006,0.415906,240,11,True,
3272,37.3833,1.32501e+007,0.344773,240,3,False,
3273,160.972,3.07712e+006,0.137615,240,3,False,
3274,1940.46,255265,0.494198,240,2,False,
3275,81.2814,6.09403e+006,0.207659,240,2,False,
3277,51.7652,9.56881e+006,1.55567,240,3,False,
3279,126.466,3.91672e+006,0.137219,241,2,False,
3285,76.0767,6.51095e+006,1.56161,241,3,False,
3287,27874.8,17769.9,1.15694,243,2,False,
3289,1300.34,380925,0.502547,241,5,False,
3290,365.949,1.35355e+006,0.35908,242,2,False,
3291,245.524,2.01744e+006,0.223567,242,2,False,
3294,1097.14,451474,0.20498,242,2,False,
3295,181.552,2.72831e+006,0.980891,242,13,True,
3296,108.437,4.56792e+006,0.962157,242,5,True,
