Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Normalised intensity/AU,Start frame,Tracklength,Included in distribution?,
90,108.382,4.59409e+006,0.774612,4,7,True,
92,516.92,963235,1.00175,4,7,False,
98,430.934,1.15543e+006,0.298395,5,2,False,
100,142.701,3.48921e+006,0.233163,5,8,True,
103,154.226,3.22847e+006,0.368765,5,20,True,
109,106.619,4.67002e+006,0.527407,5,3,False,
110,96.8438,5.14142e+006,0.84458,5,8,True,
119,176.692,2.81797e+006,1.10133,5,28,True,
120,10746.3,46333.4,0.882952,22,2,False,
122,28020.1,17769.9,0.375467,7,2,False,
127,47.8091,1.04147e+007,0.669273,6,2,False,
134,483.495,1.02982e+006,0.529746,0,3,False,
135,25.0363,1.98877e+007,0.286417,2,2,False,
137,28020.1,17769.9,0.503904,7,2,False,
138,175.08,2.84394e+006,1.69312,7,4,False,
141,7392.69,67352.3,0.274452,7,2,False,
148,48.3099,1.03067e+007,0.203466,7,3,False,
150,103.845,4.79478e+006,0.187872,7,2,False,
157,217.271,2.29167e+006,0.370891,8,4,False,
162,87.3439,5.70063e+006,0.730679,8,67,True,
163,1332.01,373806,0.222368,17,3,False,
164,310.282,1.60472e+006,0.212218,9,3,False,
165,87.3546,5.69993e+006,1.02122,16,2,False,
166,3293.05,151202,0.200796,9,2,False,
168,387.735,1.28416e+006,0.183986,9,2,False,
169,121.279,4.10553e+006,0.224499,9,3,False,
172,28020.1,17769.9,0.701551,14,2,False,
175,76.4735,6.51094e+006,0.463356,11,2,False,
180,28020.1,17769.9,0.359651,16,2,False,
182,449.355,1.10806e+006,1.45744,10,18,True,
184,1644.33,302808,0.185125,10,2,False,
185,2121.05,234749,0.265982,10,3,False,
189,3218.37,154710,0.535072,14,2,False,
191,178.666,2.78685e+006,0.608068,10,16,True,
192,76.6598,6.49512e+006,0.820297,10,4,False,
194,71.376,6.97594e+006,0.219899,11,3,False,
195,42.7689,1.1642e+007,0.449961,11,3,False,
197,9474.55,52552.9,0.327973,11,2,False,
199,121.747,4.08976e+006,0.669922,11,2,False,
201,71.6568,6.9486e+006,1.15814,11,11,True,
203,32.8311,1.5166e+007,0.221654,11,2,False,
212,557.728,892755,0.332245,12,2,False,
213,94.8519,5.24939e+006,0.772362,12,2,False,
218,122.983,4.04865e+006,0.205667,13,3,False,
222,243.164,2.04765e+006,0.707563,12,2,False,
223,66.9919,7.43247e+006,1.22365,12,14,True,
226,144.534,3.44497e+006,0.190553,12,2,False,
231,87.6119,5.68319e+006,0.494817,13,24,True,
235,319.317,1.55931e+006,0.448535,13,6,False,
236,127.09,3.91781e+006,0.281177,13,3,False,
237,94.0425,5.29457e+006,0.453346,13,12,True,
238,249.797,1.99328e+006,0.266223,13,6,False,
244,39.558,1.25869e+007,0.241458,13,2,False,
245,248.351,2.00489e+006,1.25995,13,2,False,
246,650.776,765109,0.830521,0,11,False,
247,28020.1,17769.9,0.209675,14,2,False,
249,124.805,3.98956e+006,1.31587,14,3,False,
250,73.5275,6.77182e+006,1.40196,14,2,False,
251,261.774,1.90208e+006,1.08372,14,4,False,
255,28020.1,17769.9,1.05068,14,3,False,
256,1209.65,411620,1.08001,2,3,False,
257,461.005,1.08006e+006,0.197379,15,3,False,
262,232.373,2.14274e+006,0.165577,15,2,False,
264,139.883,3.55951e+006,1.45842,15,11,True,
267,253.471,1.96439e+006,0.706325,16,2,False,
270,956.768,520413,0.543763,16,6,False,
272,452.736,1.09979e+006,1.05934,9,5,False,
273,1700.76,292759,0.319138,10,4,False,
276,76.9551,6.4702e+006,0.59192,17,4,False,
282,2032.51,244976,1.44895,31,6,False,
283,293.604,1.69587e+006,0.599658,17,5,False,
285,29.6426,1.67973e+007,0.160909,17,2,False,
286,1170.47,425397,0.743611,18,2,False,
288,98.9077,5.03414e+006,0.372964,18,28,True,
291,114.57,4.34594e+006,0.944915,18,3,False,
295,106.959,4.65519e+006,0.327412,18,2,False,
297,6678.6,74553.7,1.00981,18,2,False,
298,298.368,1.6688e+006,0.396343,9,7,False,
299,78.723,6.3249e+006,0.255401,10,6,True,
302,220.198,2.26121e+006,0.133812,19,2,False,
303,72.0908,6.90678e+006,0.625576,19,10,True,
304,81.7458,6.09101e+006,0.225934,19,3,False,
309,80.809,6.16163e+006,0.743606,20,14,True,
311,106.317,4.68329e+006,0.646724,20,9,True,
312,138.471,3.59581e+006,0.497434,20,3,False,
315,28020.1,17769.9,0.745516,28,2,False,
316,74.3471,6.69717e+006,0.292971,8,9,True,
318,152.906,3.25634e+006,0.215427,21,8,True,
320,656.004,759012,1.38146,21,2,False,
321,90.2431,5.51748e+006,0.409883,21,8,True,
322,12612.3,39478.4,0.233033,21,2,False,
323,110.96,4.48735e+006,0.592699,21,26,True,
324,3874.47,128512,0.914276,21,2,False,
325,3491.92,142591,1.41214,22,2,False,
327,62.7784,7.9313e+006,0.439534,22,6,True,
331,52.8109,9.42825e+006,0.248221,22,2,False,
333,165.008,3.01753e+006,0.516287,23,5,True,
335,1189.26,418675,0.325569,23,4,False,
336,1339.18,371806,0.667812,23,2,False,
338,77.439,6.42977e+006,0.499291,23,40,True,
341,87.4254,5.69531e+006,0.625621,23,2,False,
342,244.238,2.03865e+006,1.16734,23,34,True,
344,158.605,3.13934e+006,0.951609,23,47,True,
346,106.314,4.68344e+006,0.812493,0,20,True,
349,104.693,4.75597e+006,0.275747,26,2,False,
351,285.205,1.74581e+006,2.34497,24,2,False,
352,86.2229,5.77474e+006,0.269852,24,2,False,
354,5125.57,97143.3,1.73687,25,2,False,
360,162.184,3.07007e+006,0.127993,24,2,False,
362,93.5011,5.32523e+006,0.568254,24,16,True,
363,166.549,2.98959e+006,1.0961,24,5,True,
364,73.5193,6.77257e+006,1.32792,70,3,False,
365,106.428,4.67843e+006,1.34258,0,22,True,
366,187.206,2.65971e+006,1.01763,6,16,True,
367,80.3374,6.1978e+006,0.214951,25,6,True,
370,126.902,3.92362e+006,0.235973,25,12,True,
377,87.8805,5.66582e+006,1.00258,25,9,True,
380,146.091,3.40826e+006,0.384609,25,4,False,
382,43.185,1.15298e+007,0.126342,25,2,False,
388,290.259,1.71542e+006,0.21834,26,3,False,
390,55.2209,9.01677e+006,0.266949,26,2,False,
391,20.7762,2.39656e+007,0.0987823,26,2,False,
392,82.4958,6.03564e+006,0.676435,26,3,False,
393,642.279,775231,0.422931,26,2,False,
395,21.4265,2.32383e+007,0.24218,26,2,False,
398,475.562,1.047e+006,0.349642,26,2,False,
399,132.401,3.76066e+006,1.22996,26,39,True,
400,92.703,5.37107e+006,1.28599,26,106,True,
402,62.3128,7.99057e+006,0.603374,27,12,True,
403,700.266,711037,1.13197,45,2,False,
404,447.516,1.11262e+006,0.448056,27,4,False,
405,28020.1,17769.9,1.63813,28,2,False,
406,43.2631,1.1509e+007,0.34793,27,2,False,
411,89.2556,5.57853e+006,1.37507,27,4,False,
412,68.0713,7.31461e+006,0.219254,28,2,False,
413,439.108,1.13392e+006,0.190277,28,2,False,
414,23402.2,21276.4,0.760657,28,3,False,
415,128.583,3.87233e+006,0.901859,28,3,False,
420,2261.96,220126,0.370699,28,2,False,
421,128.066,3.88796e+006,0.190708,34,2,False,
423,95.5514,5.21096e+006,0.583306,24,2,False,
428,824.684,603764,0.146453,29,2,False,
430,308.57,1.61362e+006,0.800091,30,2,False,
432,81.6508,6.0981e+006,0.278681,29,2,False,
434,1960.53,253970,0.813412,30,2,False,
437,178.435,2.79046e+006,0.272436,30,8,True,
446,49.7901,1.00003e+007,1.35258,30,3,False,
449,135.312,3.67975e+006,0.410861,30,7,True,
450,28020.1,17769.9,0.415707,30,2,False,
451,53.7239,9.26803e+006,0.228113,30,2,False,
453,147.635,3.3726e+006,1.12806,20,8,True,
454,159.427,3.12315e+006,0.122716,31,2,False,
456,110.758,4.4955e+006,1.55644,31,31,True,
460,46.8545,1.06268e+007,1.36745,31,5,True,
461,334.812,1.48715e+006,0.421027,31,5,False,
464,322.108,1.5458e+006,0.829685,31,3,False,
467,52.216,9.53567e+006,0.654929,31,3,False,
468,63.7379,7.81191e+006,0.673495,31,2,False,
469,86.5303,5.75422e+006,0.295375,32,7,True,
470,67.0616,7.42473e+006,0.945909,32,7,True,
474,134.965,3.68923e+006,0.371429,32,4,False,
479,47.9065,1.03935e+007,0.186108,32,2,False,
481,185.013,2.69125e+006,0.555405,32,3,False,
482,70.7118,7.04147e+006,0.675185,32,4,False,
483,339.822,1.46522e+006,1.25524,32,2,False,
484,381.516,1.30509e+006,0.339642,33,3,False,
486,142.526,3.49351e+006,0.77787,33,3,False,
487,2619.14,190106,0.775675,33,2,False,
493,32.196,1.54651e+007,0.18098,33,2,False,
497,84.4798,5.89389e+006,0.62664,34,21,True,
499,89.8671,5.54057e+006,0.142364,34,2,False,
501,134.649,3.69788e+006,3.36628,34,2,False,
503,1065.01,467523,1.4861,34,2,False,
506,120.036,4.14806e+006,1.2173,34,108,True,
507,92.2018,5.40027e+006,1.46461,34,4,False,
509,804.737,618730,1.24626,35,2,False,
513,107.453,4.63378e+006,0.124968,35,2,False,
514,898.87,553934,0.279544,35,2,False,
515,55.4566,8.97846e+006,1.58474,35,4,False,
516,28020.1,17769.9,0.587925,35,2,False,
518,95.6797,5.20398e+006,0.360391,36,2,False,
519,2695.94,184691,0.743386,37,2,False,
524,180.046,2.76548e+006,0.251874,36,3,False,
525,109.897,4.53074e+006,0.216142,36,4,False,
534,119.467,4.16779e+006,0.552474,36,17,True,
536,640.107,777862,0.520391,36,2,False,
537,362.534,1.37343e+006,0.243782,28,6,False,
538,109.436,4.54981e+006,0.444766,37,3,False,
539,95.4129,5.21853e+006,0.330023,37,2,False,
540,877.659,567322,2.2368,37,2,False,
542,1464.89,339900,0.428658,38,2,False,
550,28020.1,17769.9,0.920148,91,2,False,
555,35.7605,1.39236e+007,0.228377,37,2,False,
557,1367.33,364151,1.24993,17,14,False,
559,276.154,1.80304e+006,0.150561,38,2,False,
560,25.1528,1.97956e+007,1.45578,38,2,False,
561,72.9818,6.82245e+006,0.629903,38,5,True,
562,88.6415,5.61717e+006,1.4319,38,2,False,
563,399.401,1.24666e+006,0.698389,38,12,True,
564,125.227,3.97609e+006,0.500605,38,4,False,
565,138.368,3.59849e+006,0.891629,38,2,False,
566,144.345,3.44948e+006,0.367441,38,3,False,
567,28020.1,17769.9,0.421231,38,2,False,
570,228.998,2.17432e+006,0.130036,38,2,False,
579,361.926,1.37574e+006,0.48567,38,19,True,
580,110.823,4.49287e+006,0.902415,38,2,False,
584,24.2046,2.05711e+007,0.543958,38,3,False,
588,116.009,4.29204e+006,2.92463,38,11,True,
591,171.387,2.9052e+006,0.386597,39,3,False,
592,248.064,2.0072e+006,0.728924,39,9,True,
600,214.12,2.3254e+006,0.243733,39,2,False,
603,160.582,3.10068e+006,0.628465,40,5,True,
604,74.6474,6.67023e+006,0.29528,40,6,True,
606,39.6048,1.25721e+007,0.680677,40,2,False,
611,2708.44,183838,0.150645,40,2,False,
614,28020.1,17769.9,0.15677,40,2,False,
617,2285.17,217889,1.00549,178,4,False,
618,624.165,797729,0.27614,40,2,False,
620,178.091,2.79584e+006,0.255467,40,2,False,
621,193.762,2.56973e+006,0.410729,40,2,False,
622,28020.1,17769.9,1.66412,40,2,False,
623,47.1453,1.05613e+007,0.556616,41,2,False,
626,208.46,2.38853e+006,0.505317,41,2,False,
627,3169.12,157115,0.224902,42,2,False,
628,564.041,882763,0.22435,41,2,False,
637,208.17,2.39187e+006,0.327938,42,2,False,
641,122.978,4.04881e+006,1.29367,42,79,True,
643,133.364,3.73351e+006,1.0771,42,3,False,
644,96.9672,5.13488e+006,1.12244,42,7,True,
645,404.607,1.23061e+006,0.0919766,42,2,False,
647,28020.1,17769.9,0.289153,42,2,False,
649,806.06,617714,0.364547,42,4,False,
653,24.1479,2.06194e+007,3.97655,42,2,False,
654,282.21,1.76434e+006,1.21614,42,39,True,
657,953.589,522149,1.58834,42,4,False,
659,298.131,1.67012e+006,1.16785,43,13,True,
660,63.3061,7.86519e+006,0.49017,43,2,False,
661,562.468,885232,0.124468,43,2,False,
663,171.994,2.89496e+006,0.253585,43,4,False,
669,1267.52,392825,0.196918,45,3,False,
670,28020.1,17769.9,0.448804,43,2,False,
671,540.571,921091,0.142094,43,2,False,
672,101.586,4.90142e+006,0.249126,43,3,False,
673,57.1877,8.70668e+006,0.286531,44,4,False,
674,1785.33,278892,0.401618,44,2,False,
683,1198.86,415323,0.337021,44,2,False,
687,28020.1,17769.9,0.701253,44,2,False,
688,170.082,2.9275e+006,1.22841,45,142,True,
689,283.789,1.75453e+006,0.23897,45,3,False,
690,174.534,2.85283e+006,0.399533,54,2,False,
691,112.497,4.42603e+006,0.91482,45,63,True,
693,125.259,3.97509e+006,0.269893,45,3,False,
694,415.604,1.19805e+006,0.228098,45,2,False,
696,310.469,1.60375e+006,0.136098,46,2,False,
697,158,3.15135e+006,0.6384,46,3,False,
698,118.92,4.18698e+006,0.167342,46,3,False,
699,22.7744,2.18629e+007,0.351353,46,2,False,
703,543.75,915705,0.279751,46,5,False,
705,112.291,4.43415e+006,0.326534,46,4,False,
713,110.116,4.52174e+006,0.380909,47,3,False,
716,2161.17,230391,0.452651,47,2,False,
717,218.818,2.27547e+006,0.665895,47,4,False,
718,10211.2,48761.7,0.336432,47,3,False,
724,72.0169,6.91386e+006,0.352395,47,11,True,
726,152.518,3.26464e+006,0.243983,47,14,True,
727,119.246,4.17554e+006,1.6303,47,2,False,
728,844.882,589330,0.989585,40,5,False,
729,373.324,1.33373e+006,0.906278,27,13,True,
730,92.2788,5.39576e+006,0.685718,48,51,True,
732,607.071,820192,0.237453,48,2,False,
733,63.0375,7.89871e+006,0.50224,48,3,False,
744,247.292,2.01347e+006,1.30072,48,25,True,
745,250.102,1.99085e+006,0.304768,43,2,False,
746,229.879,2.16599e+006,0.866691,49,2,False,
748,33.2122,1.49919e+007,0.220481,49,2,False,
750,4028.91,123585,0.372503,49,2,False,
753,81.0637,6.14226e+006,2.66377,49,4,False,
760,7268.95,68498.9,0.218205,49,2,False,
761,28.547,1.74419e+007,2.67822,49,5,True,
762,177.361,2.80736e+006,0.537642,50,4,False,
763,1032.94,482035,0.207427,50,3,False,
765,591.293,842079,0.444624,50,4,False,
766,67.6723,7.35774e+006,0.414905,50,10,True,
775,934.689,532706,0.209436,51,2,False,
776,59.5559,8.36047e+006,0.762486,51,4,False,
777,709.382,701899,0.824493,51,3,False,
778,788.732,631285,0.190952,51,3,False,
779,85.3911,5.83099e+006,0.824099,51,35,True,
784,30.891,1.61184e+007,0.130163,51,2,False,
785,73.466,6.77749e+006,0.227869,51,2,False,
792,884.997,562617,0.734132,59,2,False,
793,536.71,927716,0.275363,52,2,False,
795,96.3313,5.16878e+006,0.592751,52,2,False,
797,100.254,4.96651e+006,0.408142,52,8,True,
812,28020.1,17769.9,0.507606,52,2,False,
815,25.5225,1.95088e+007,0.989489,52,2,False,
816,450.814,1.10448e+006,0.110693,53,2,False,
817,191.269,2.60322e+006,0.186642,53,2,False,
818,783.614,635408,0.207395,53,4,False,
829,313.608,1.5877e+006,0.282265,53,3,False,
834,89.7313,5.54895e+006,0.255584,54,3,False,
835,88.7305,5.61154e+006,0.368935,54,2,False,
836,477.754,1.0422e+006,0.387699,54,4,False,
838,32.4297,1.53537e+007,0.773698,54,2,False,
839,77.9014,6.3916e+006,0.707021,54,2,False,
842,35.3096,1.41014e+007,0.37003,54,3,False,
852,175.694,2.83399e+006,2.73599,60,2,False,
853,106.417,4.6789e+006,0.55676,55,28,True,
855,218.304,2.28084e+006,0.282498,55,7,True,
856,33.9982,1.46453e+007,1.42203,55,3,False,
857,339.704,1.46573e+006,0.573607,55,9,False,
866,147.314,3.37997e+006,1.01517,55,8,True,
875,146.012,3.41008e+006,0.188061,55,2,False,
877,66.0821,7.53479e+006,0.423667,55,4,False,
878,190.075,2.61957e+006,0.365137,55,4,False,
884,163.815,3.0395e+006,0.777873,55,3,False,
885,134.166,3.71118e+006,0.573724,56,14,True,
887,28561.7,17432.9,0.434302,57,2,False,
888,141.508,3.51863e+006,0.3049,56,2,False,
901,676.127,736422,0.731152,60,3,False,
902,93.9697,5.29867e+006,0.524033,45,9,True,
903,1378.06,361316,0.258552,57,2,False,
904,76.5531,6.50418e+006,0.224516,57,2,False,
906,61.2577,8.12821e+006,0.466835,57,2,False,
908,203.357,2.44847e+006,0.455716,57,2,False,
909,992.307,501775,0.187258,57,2,False,
910,1085.94,458509,0.453904,57,2,False,
920,216.271,2.30227e+006,0.493222,57,2,False,
921,28.9938,1.71731e+007,0.282508,57,2,False,
924,124.861,3.98775e+006,0.967678,58,8,True,
925,99.6454,4.99687e+006,0.726302,74,2,False,
927,350.166,1.42194e+006,0.40988,58,2,False,
933,194.211,2.56378e+006,0.810065,58,41,True,
935,22.6797,2.19542e+007,0.244878,58,2,False,
936,90.5508,5.49873e+006,0.287991,58,2,False,
938,249.515,1.99553e+006,0.523196,58,3,False,
944,66.2797,7.51233e+006,1.37549,59,2,False,
949,53.5668,9.29521e+006,0.31076,59,2,False,
950,132.94,3.74541e+006,0.335692,59,3,False,
952,28020.1,17769.9,0.479442,59,2,False,
955,50.3907,9.8811e+006,0.292278,59,2,False,
972,69.1709,7.19833e+006,0.46411,60,2,False,
979,88.4304,5.63059e+006,0.174164,61,2,False,
980,121.681,4.09196e+006,0.505468,61,6,True,
981,511.201,974009,0.303434,61,2,False,
983,98.1974,5.07055e+006,0.262635,61,3,False,
984,232.522,2.14136e+006,0.0764588,61,2,False,
999,486.709,1.02302e+006,0.259738,66,2,False,
1003,125.919,3.95426e+006,0.586589,51,8,True,
1004,281.186,1.77077e+006,0.268081,62,5,False,
1007,50.1347,9.93153e+006,1.826,62,2,False,
1009,545.688,912453,0.585517,62,5,False,
1010,129.251,3.85232e+006,0.445686,62,8,True,
1013,56.425,8.82437e+006,0.685477,62,7,True,
1019,65.3526,7.6189e+006,0.386166,62,5,True,
1020,287.839,1.72984e+006,0.335825,62,5,False,
1021,101.97,4.88297e+006,0.78341,62,13,True,
1022,334.946,1.48655e+006,3.76138,62,2,False,
1023,918.539,542073,3.18867,57,3,False,
1024,39.8932,1.24812e+007,3.67353,54,3,False,
1025,57.1984,8.70506e+006,0.17226,63,2,False,
1029,37.3613,1.3327e+007,0.415153,63,2,False,
1030,214.753,2.31855e+006,0.296537,63,2,False,
1035,1949.85,255361,0.252317,63,2,False,
1036,251.094,1.98298e+006,0.269157,63,2,False,
1037,120.344,4.13744e+006,0.577331,63,2,False,
1041,710.784,700515,0.754848,56,4,False,
1042,98.3317,5.06362e+006,0.341782,64,17,True,
1044,975.746,510292,1.13218,89,3,False,
1047,1503.64,331141,0.200412,64,2,False,
1051,28020.1,17769.9,0.890973,64,2,False,
1052,170.296,2.92382e+006,0.985121,64,209,True,
1058,87.8518,5.66767e+006,0.75277,64,69,True,
1060,198.166,2.51261e+006,2.121,64,3,False,
1062,102.268,4.86871e+006,0.646671,65,39,True,
1065,81.8333,6.0845e+006,0.804171,65,2,False,
1066,120.947,4.11681e+006,0.387548,65,2,False,
1067,56.2647,8.84951e+006,1.96472,65,2,False,
1085,28020.1,17769.9,0.256363,66,2,False,
1086,79997.1,6224.16,0.835525,66,2,False,
1092,128.733,3.86782e+006,1.47217,76,3,False,
1094,244.867,2.03341e+006,0.638254,66,7,False,
1095,221.358,2.24937e+006,0.143377,67,2,False,
1096,295.311,1.68607e+006,0.28398,67,4,False,
1104,35.072,1.41969e+007,0.740957,67,3,False,
1107,57.6372,8.63878e+006,2.03043,67,2,False,
1109,160.801,3.09647e+006,0.747983,67,6,True,
1110,62.3711,7.98311e+006,2.49272,67,12,True,
1113,206.809,2.4076e+006,0.121024,68,2,False,
1114,443.698,1.12219e+006,0.766604,68,2,False,
1122,264.926,1.87945e+006,0.478504,68,3,False,
1123,291.798,1.70637e+006,1.16452,68,400,True,
1124,260.579,1.9108e+006,0.494534,61,5,False,
1129,290.101,1.71635e+006,0.187776,69,2,False,
1133,1136.01,438301,0.115672,70,2,False,
1134,786.747,632878,0.321278,70,2,False,
1135,178.09,2.79587e+006,0.688291,70,5,False,
1139,136.584,3.64548e+006,0.57551,70,9,True,
1140,1985.96,250717,0.347001,70,2,False,
1143,120.646,4.12708e+006,0.163823,70,2,False,
1146,32.2419,1.54431e+007,0.728939,71,2,False,
1147,104.728,4.75438e+006,0.123621,71,3,False,
1148,42.7233,1.16544e+007,0.172845,71,2,False,
1149,73.0887,6.81248e+006,0.306194,71,3,False,
1150,28020.1,17769.9,0.315358,71,3,False,
1160,235.773,2.11184e+006,0.561376,85,2,False,
1161,1728.77,288017,0.364331,71,2,False,
1162,757.867,656995,0.91709,71,3,False,
1166,43.81,1.13653e+007,0.674394,72,2,False,
1170,19390.9,25677.7,0.378907,73,2,False,
1173,1050.42,474014,0.338564,73,2,False,
1179,155.683,3.19827e+006,0.172973,73,2,False,
1182,144.663,3.44191e+006,0.242873,73,3,False,
1186,112.828,4.41306e+006,1.55839,24,46,True,
1187,89.6665,5.55297e+006,0.474133,74,6,True,
1188,6982.23,71311.7,0.159198,74,2,False,
1190,620.904,801919,0.545204,75,2,False,
1202,71.3878,6.97479e+006,0.241573,75,2,False,
1206,75.2515,6.61668e+006,2.09185,75,7,True,
1207,855.007,582352,0.164508,75,4,False,
1210,78.754,6.3224e+006,0.28591,75,2,False,
1211,171.029,2.91129e+006,1.78758,75,37,True,
1212,214.325,2.32318e+006,0.643095,76,3,False,
1213,221.49,2.24802e+006,0.206546,76,5,False,
1214,171.949,2.89571e+006,0.717569,76,6,True,
1216,724.354,687391,0.637757,76,2,False,
1217,458.823,1.0852e+006,0.942923,76,2,False,
1218,88.8889,5.60154e+006,0.194114,76,2,False,
1220,28020.1,17769.9,0.513237,92,3,False,
1226,464.544,1.07184e+006,0.172244,76,2,False,
1229,275.386,1.80806e+006,0.642751,58,16,True,
1234,132.747,3.75086e+006,0.258283,77,5,True,
1235,23.3608,2.13141e+007,0.69246,77,2,False,
1237,185.489,2.68433e+006,0.834693,77,92,True,
1238,45.6926,1.08971e+007,0.293596,77,3,False,
1239,1073.5,463824,1.09996,91,3,False,
1246,30.8882,1.61199e+007,0.217054,78,2,False,
1247,384.17,1.29608e+006,0.44299,78,2,False,
1251,117.729,4.22932e+006,1.70682,78,15,True,
1252,77.3296,6.43887e+006,0.236269,115,2,False,
1254,22.9534,2.16925e+007,1.39772,79,2,False,
1262,56.019,8.88831e+006,0.198407,79,2,False,
1263,221.765,2.24524e+006,0.364907,79,3,False,
1264,28020.1,17769.9,0.175682,79,2,False,
1269,213.211,2.33532e+006,1.13336,66,10,True,
1270,1019.49,488398,1.19899,80,2,False,
1272,27.4549,1.81357e+007,0.820858,80,2,False,
1278,63.8951,7.79269e+006,0.52688,80,3,False,
1279,50.2987,9.89917e+006,0.488813,80,2,False,
1287,99.1861,5.02001e+006,0.24933,80,2,False,
1288,732.239,679990,0.219562,80,3,False,
1289,197.719,2.5183e+006,0.516617,80,24,True,
1290,221.968,2.24318e+006,3.57795,80,4,False,
1291,25.1328,1.98114e+007,0.299887,81,2,False,
1292,198.886,2.50352e+006,0.174759,81,2,False,
1293,93.5422,5.32289e+006,0.458959,81,3,False,
1294,282.041,1.7654e+006,0.889422,81,13,True,
1295,1495.07,333038,0.719899,81,3,False,
1298,165.574,3.0072e+006,0.236472,81,2,False,
1303,592.041,841014,0.320197,82,2,False,
1304,37.1304,1.34099e+007,0.303963,82,3,False,
1309,68.9304,7.22344e+006,1.11321,82,6,True,
1311,26.4215,1.88451e+007,0.135232,82,2,False,
1312,1478.21,336836,0.24257,82,3,False,
1315,152.731,3.26007e+006,0.184705,82,2,False,
1319,173.21,2.87463e+006,0.242356,82,4,False,
1320,21.6699,2.29772e+007,1.45717,83,2,False,
1323,1845.97,269731,0.196442,83,2,False,
1328,137.725,3.61529e+006,0.463726,83,3,False,
1333,45.3035,1.09907e+007,1.00762,83,3,False,
1334,60.8938,8.17678e+006,0.453816,83,2,False,
1335,111.971,4.44682e+006,0.30406,83,3,False,
1336,183.456,2.71408e+006,0.492266,83,2,False,
1337,147.348,3.37917e+006,1.04754,84,6,True,
1339,84.7333,5.87626e+006,0.735847,84,5,True,
1341,95.9141,5.19126e+006,0.534273,84,3,False,
1343,147.649,3.37228e+006,0.318653,84,2,False,
1344,76.1134,6.54175e+006,0.53892,84,2,False,
1348,167.15,2.97885e+006,1.71922,84,26,True,
1357,114.449,4.35055e+006,0.61334,84,9,True,
1359,85.6507,5.81332e+006,2.00449,84,6,True,
1361,162.014,3.07329e+006,0.198793,89,2,False,
1362,1069.31,465642,0.120373,85,3,False,
1366,62.9784,7.90612e+006,0.873132,85,4,False,
1383,3058.32,162807,0.573211,87,2,False,
1384,123.751,4.02353e+006,0.489654,87,2,False,
1385,634.188,785122,0.663881,88,2,False,
1392,38.1284,1.30589e+007,0.282167,89,2,False,
1398,22.1437,2.24857e+007,0.188668,87,2,False,
