Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Normalised intensity/AU,Start frame,Tracklength,Included in distribution?,
129,241.862,2.05333e+006,0.698969,5,2,False,
133,259.214,1.91588e+006,1.60837,5,5,False,
135,47.4713,1.04615e+007,0.608635,5,3,False,
141,38.6103,1.28624e+007,0.418065,6,2,False,
143,576.356,861659,1.80728,6,3,False,
149,93.9527,5.28588e+006,0.197821,7,2,False,
156,51.8144,9.58464e+006,2.63176,7,3,False,
157,3.60642e+006,137.705,1.69677,7,3,False,
165,83.2731,5.96377e+006,1.32719,0,5,True,
166,113.282,4.38393e+006,0.728884,2,3,False,
167,61.2904,8.10277e+006,0.365504,8,2,False,
171,312.013,1.59167e+006,1.15907,8,2,False,
173,25.4555,1.95095e+007,0.14284,8,2,False,
175,51.9,9.56882e+006,0.589367,8,3,False,
176,143.571,3.45908e+006,1.41387,8,2,False,
181,34.1743,1.45321e+007,0.936285,8,4,False,
190,73.9953,6.71154e+006,1.09303,9,2,False,
194,60.7037,8.18109e+006,0.279167,9,2,False,
195,32.6203,1.52244e+007,0.73134,9,3,False,
196,77.571,6.40216e+006,4.13145,9,2,False,
200,45.0044,1.1035e+007,0.451974,10,4,False,
202,24.1943,2.05264e+007,0.616999,10,2,False,
214,29.685,1.67298e+007,0.447272,10,2,False,
215,71.6873,6.92761e+006,0.530161,10,2,False,
216,116.773,4.25288e+006,1.47898,0,7,True,
217,92.4046,5.37443e+006,0.977153,0,8,True,
218,440.217,1.12813e+006,0.782389,12,2,False,
219,66.1074,7.51236e+006,0.704257,11,6,True,
220,57.6065,8.62094e+006,0.550476,11,10,True,
221,72.3914,6.86023e+006,0.67208,11,3,False,
222,44.4579,1.11706e+007,0.357315,11,5,True,
223,107.318,4.6276e+006,1.29262,11,20,True,
226,214.455,2.31574e+006,0.4729,11,2,False,
230,75.4723,6.58019e+006,0.582486,11,3,False,
231,52.76,9.41286e+006,1.45844,11,3,False,
232,70.0365,7.0909e+006,0.406022,11,3,False,
235,29.0029,1.71232e+007,0.737936,11,4,False,
237,43.5082,1.14145e+007,1.37765,11,3,False,
244,115.838,4.2872e+006,0.964444,11,2,False,
246,41.0836,1.20881e+007,0.997246,11,3,False,
248,41.8477,1.18674e+007,0.344566,13,3,False,
253,22.3996,2.2171e+007,4.30301,16,2,False,
254,168.875,2.94077e+006,0.257246,12,2,False,
257,39.2781,1.26437e+007,0.456915,12,2,False,
258,77.3144,6.42341e+006,0.269247,12,3,False,
259,87.8811,5.65107e+006,0.693056,12,7,True,
260,121.122,4.10019e+006,0.885816,12,45,True,
265,146.262,3.39542e+006,0.413,12,5,True,
267,25.3574,1.95849e+007,0.150411,12,2,False,
268,374.966,1.32444e+006,0.248546,12,2,False,
269,172.764,2.87457e+006,0.495391,12,2,False,
272,30.1214,1.64873e+007,2.20053,12,2,False,
285,82.0617,6.05182e+006,1.64951,12,2,False,
286,144.725,3.43149e+006,0.432579,13,2,False,
287,107.988,4.59887e+006,1.64283,13,22,True,
288,47.1732,1.05276e+007,0.420433,13,2,False,
290,58.1689,8.53759e+006,0.29441,13,4,False,
298,27943.2,17772.5,0.870532,16,2,False,
299,160.159,3.1008e+006,1.09932,14,9,True,
300,41.4373,1.19849e+007,0.434683,14,9,True,
302,2634.61,188499,0.594617,14,3,False,
304,47.9159,1.03644e+007,0.301699,14,4,False,
306,172.487,2.87919e+006,1.677,15,2,False,
308,231.702,2.14336e+006,0.790193,14,35,True,
309,182.255,2.72487e+006,0.369082,14,3,False,
310,27943.2,17772.5,1.10337,44,2,False,
312,27943.2,17772.5,0.587088,14,2,False,
313,157.575,3.15166e+006,0.23439,14,2,False,
315,85.0735,5.83756e+006,0.260921,14,4,False,
318,253.713,1.95742e+006,4.6669,14,2,False,
319,148.352,3.3476e+006,1.28123,14,3,False,
320,1108.3,448092,1.48129,468,51,True,
322,1685.99,294558,0.52701,15,6,False,
323,87.7298,5.66082e+006,0.783676,14,48,True,
326,43.5755,1.13968e+007,0.451669,14,3,False,
328,644.85,770136,0.349131,14,2,False,
330,50.9171,9.75354e+006,0.269072,14,5,True,
331,268.125,1.8522e+006,2.6651,14,3,False,
335,247.247,2.00861e+006,0.612351,15,243,True,
344,6527.76,76078.5,0.378084,15,2,False,
347,27.8447,1.78355e+007,0.274103,36,2,False,
350,82.1065,6.04851e+006,0.553135,15,7,True,
353,203.379,2.44185e+006,0.612053,17,2,False,
354,837.473,593001,0.193474,16,2,False,
366,34.6166,1.43463e+007,3.30758,16,2,False,
372,21.7757,2.28063e+007,0.307308,16,2,False,
375,22.775,2.18056e+007,0.93599,11,2,False,
376,129.717,3.8285e+006,0.637631,17,3,False,
377,751.572,660778,0.461215,17,5,False,
379,249.057,1.99401e+006,0.242417,17,2,False,
381,71.7723,6.91941e+006,2.2278,17,6,True,
382,625.552,793894,0.416455,17,5,False,
383,78.0425,6.36348e+006,0.538167,17,4,False,
384,198.049,2.50757e+006,0.91596,17,2,False,
387,38.0241,1.30607e+007,0.230601,17,2,False,
389,200.799,2.47323e+006,0.656172,17,2,False,
392,126.247,3.93375e+006,0.628505,17,7,True,
394,53.9973,9.19717e+006,0.319589,17,3,False,
398,2048.3,242456,0.327982,18,4,False,
400,90.9939,5.45775e+006,0.772171,18,21,True,
403,224.292,2.21417e+006,0.491595,29,2,False,
405,28.7577,1.72692e+007,2.22231,18,3,False,
409,1648.91,301183,1.34137,40,5,False,
411,175.691,2.82668e+006,0.353019,18,22,True,
412,245.139,2.02588e+006,3.44545,18,3,False,
413,80.4471,6.17328e+006,0.329489,18,3,False,
417,143.379,3.4637e+006,0.274418,18,2,False,
418,108.404,4.58121e+006,0.379166,18,11,True,
421,27943.2,17772.5,3.78024,14,2,False,
422,56.0227,8.86466e+006,3.60739,11,3,False,
423,2213.48,224363,0.9049,14,2,False,
424,420.42,1.18125e+006,0.480703,19,3,False,
430,39.4508,1.25884e+007,1.18777,19,2,False,
432,641.194,774527,0.603647,23,2,False,
437,181.99,2.72884e+006,0.244643,20,2,False,
438,112.787,4.40317e+006,0.3192,20,2,False,
439,779.666,636968,0.49487,20,2,False,
440,208.215,2.38514e+006,0.818355,20,2,False,
444,27943.2,17772.5,0.342615,20,2,False,
449,2052.62,241945,0.11186,20,2,False,
454,33.6808,1.47449e+007,0.312395,21,4,False,
458,54.0379,9.19026e+006,0.165738,21,4,False,
459,108.377,4.58237e+006,0.886534,21,33,True,
461,87.3946,5.68253e+006,5.22987,21,2,False,
463,1017.43,488116,0.251264,21,2,False,
464,158.235,3.13852e+006,0.553895,21,3,False,
465,186.573,2.66182e+006,2.88685,21,2,False,
466,396.809,1.25154e+006,0.193446,22,4,False,
467,283.023,1.7547e+006,0.842021,24,3,False,
469,159.747,3.10881e+006,0.193127,22,4,False,
470,96.7581,5.13261e+006,0.535003,22,20,True,
473,57.6986,8.60718e+006,1.98371,22,3,False,
475,100.732,4.93014e+006,0.227136,24,2,False,
477,879.408,564723,0.334896,23,2,False,
479,587.318,845577,1.68567,23,2,False,
481,83.1645,5.97156e+006,0.325815,23,2,False,
484,29.764,1.66853e+007,0.253921,23,2,False,
486,82.0675,6.05139e+006,0.477559,23,3,False,
487,91.5507,5.42456e+006,1.00746,29,3,False,
489,67.3812,7.37033e+006,0.239918,23,3,False,
495,107.142,4.63516e+006,0.312325,24,15,True,
496,66.5401,7.46351e+006,0.123687,24,2,False,
502,329.908,1.50533e+006,0.702657,24,2,False,
505,121.696,4.08086e+006,0.434258,24,6,True,
506,31870.8,15582.3,3.35778,25,2,False,
507,222.724,2.22976e+006,0.993805,25,4,False,
512,164.187,3.02474e+006,1.14874,25,10,True,
514,37.3743,1.32878e+007,1.98487,25,3,False,
517,1083.85,458204,0.450346,25,5,False,
518,68.6263,7.23662e+006,0.410788,25,15,True,
520,161.927,3.06696e+006,0.375006,20,3,False,
522,127.213,3.90387e+006,0.364548,26,29,True,
523,366.848,1.35375e+006,0.220645,26,2,False,
524,115.483,4.30039e+006,0.711329,26,86,True,
528,55.6141,8.92978e+006,0.236589,26,2,False,
530,62.5532,7.9392e+006,1.39461,26,5,True,
531,38.7762,1.28074e+007,3.56728,26,3,False,
535,531.026,935213,0.450983,27,9,False,
536,164.392,3.02095e+006,0.363463,27,2,False,
538,109.892,4.5192e+006,0.231562,27,3,False,
543,371.624,1.33636e+006,0.339676,36,2,False,
544,116.586,4.2597e+006,0.164096,27,2,False,
545,395.83,1.25464e+006,0.195237,27,2,False,
546,712.579,696936,2.59731,27,5,False,
547,401.45,1.23707e+006,1.30414,27,5,False,
548,78.7452,6.3067e+006,0.770231,22,2,False,
550,115.558,4.29761e+006,0.91324,28,3,False,
554,48.7931,1.01781e+007,1.56309,28,4,False,
556,128.959,3.85102e+006,0.537115,28,2,False,
560,309.487,1.60466e+006,1.61589,29,4,False,
561,58.6064,8.47385e+006,0.303838,29,2,False,
562,482.569,1.02912e+006,0.444119,29,2,False,
563,27943.2,17772.5,0.459337,29,2,False,
570,109.729,4.52591e+006,0.366747,30,8,True,
572,271.369,1.83006e+006,0.337242,30,2,False,
577,322.217,1.54127e+006,3.22685,30,4,False,
579,211.455,2.34859e+006,0.336131,30,7,True,
581,141.814,3.50192e+006,0.384027,31,8,True,
583,83.0989,5.97628e+006,0.413848,31,4,False,
585,149.767,3.31596e+006,0.950765,31,12,True,
586,632.493,785182,0.13371,31,2,False,
596,207.104,2.39794e+006,0.304988,31,2,False,
598,36.411,1.36393e+007,0.22644,33,2,False,
599,80.8267,6.14428e+006,0.245369,31,4,False,
601,239.362,2.07478e+006,0.580595,26,3,False,
602,260.6,1.90569e+006,0.659937,18,8,True,
603,93.5868,5.30654e+006,1.20652,32,3,False,
617,1976.49,251265,0.89511,32,2,False,
618,154.81,3.20794e+006,0.865021,23,6,True,
619,479.601,1.03549e+006,0.481805,33,4,False,
620,158.914,3.1251e+006,0.556234,33,2,False,
621,68.2412,7.27745e+006,0.463624,33,3,False,
626,151.169,3.28521e+006,0.242692,33,5,True,
627,47.7047,1.04103e+007,0.835338,33,2,False,
629,192.175,2.58421e+006,0.288599,33,2,False,
631,626.21,793060,0.584867,33,2,False,
637,1660.97,298995,0.171205,34,2,False,
638,27943.2,17772.5,0.267023,35,2,False,
639,79.3549,6.25824e+006,1.20984,34,20,True,
651,209.476,2.37079e+006,0.23248,34,3,False,
652,221.008,2.24708e+006,0.391504,34,2,False,
654,21.7434,2.28401e+007,0.147288,34,2,False,
655,271.233,1.83098e+006,0.586002,34,3,False,
656,46.2004,1.07493e+007,0.277255,34,2,False,
660,66.4413,7.4746e+006,1.49984,34,2,False,
661,802.268,619023,0.339277,40,3,False,
662,4120.4,120528,0.32289,35,2,False,
663,81.9193,6.06234e+006,1.57319,35,26,True,
664,48.2462,1.02935e+007,0.203713,35,4,False,
665,431.17,1.1518e+006,0.693473,35,2,False,
666,2380.94,208583,0.374715,36,4,False,
671,383.879,1.2937e+006,0.278357,35,2,False,
672,239.023,2.07772e+006,3.51617,35,2,False,
678,283.157,1.75388e+006,2.89621,35,2,False,
679,98.3264,5.05075e+006,1.95377,35,3,False,
680,140.637,3.53124e+006,0.295861,31,2,False,
683,57.7132,8.60499e+006,0.431778,36,7,True,
684,76.8136,6.46529e+006,1.0168,36,21,True,
685,156.519,3.17293e+006,0.689508,36,21,True,
686,491.918,1.00956e+006,0.241404,36,2,False,
687,112.097,4.4303e+006,0.658981,36,14,True,
692,51.9919,9.55191e+006,0.419627,36,3,False,
694,641.264,774443,0.220531,36,2,False,
703,75.7862,6.55294e+006,0.479812,36,4,False,
705,77.0348,6.44673e+006,0.443557,36,5,True,
706,27943.2,17772.5,0.309027,38,2,False,
707,375.867,1.32127e+006,0.392514,67,3,False,
708,60.6104,8.19368e+006,0.410909,37,3,False,
709,182.167,2.7262e+006,0.24186,37,3,False,
712,43.4634,1.14262e+007,0.221409,37,2,False,
714,151.718,3.27332e+006,0.622864,37,5,True,
723,407.631,1.21831e+006,0.295997,38,5,False,
724,2034.69,244078,0.279692,39,2,False,
729,80.9011,6.13864e+006,6.0098,38,2,False,
730,1283.4,386957,0.540073,38,2,False,
731,661.88,750320,2.29398,38,3,False,
736,64.5799,7.69004e+006,3.59872,40,2,False,
737,27943.2,17772.5,0.638014,34,2,False,
738,86.8615,5.7174e+006,0.813678,15,19,True,
739,55.4871,8.95022e+006,0.434381,27,9,True,
741,157.826,3.14664e+006,0.390354,39,2,False,
744,104.564,4.74944e+006,0.616786,39,5,True,
751,126.97,3.91134e+006,0.557182,39,6,True,
754,1980.48,250758,0.665967,39,2,False,
755,358.83,1.38401e+006,0.376195,39,2,False,
756,65.1045,7.62808e+006,0.879489,39,14,True,
759,187.751,2.64511e+006,0.183864,39,3,False,
760,142.974,3.4735e+006,0.157825,39,5,True,
761,1500.22,331032,1.61961,39,2,False,
762,1820.6,272779,0.246758,40,2,False,
763,69.2868,7.16763e+006,0.163845,40,2,False,
764,53.1076,9.35124e+006,0.113883,40,2,False,
765,3009.98,164992,0.381281,41,2,False,
767,333.31,1.48997e+006,0.455603,40,2,False,
768,108.578,4.57386e+006,0.6418,40,20,True,
771,245.419,2.02356e+006,0.699959,40,8,True,
772,212.813,2.33361e+006,1.14087,41,102,True,
774,34.8014,1.42702e+007,0.22172,41,2,False,
777,41.121,1.20771e+007,0.319953,41,2,False,
778,49.327,1.0068e+007,0.563784,41,3,False,
782,69.7519,7.11984e+006,0.303115,41,2,False,
784,26.5529,1.87031e+007,0.277398,41,2,False,
785,37.0755,1.33949e+007,3.49803,41,2,False,
790,1467.52,338408,2.47618,41,2,False,
791,225.377,2.20352e+006,0.16985,52,2,False,
794,255.112,1.94668e+006,1.00746,42,31,True,
800,465.223,1.06749e+006,0.22953,42,4,False,
801,91.4969,5.42775e+006,0.573785,42,2,False,
806,206.995,2.39919e+006,0.675977,42,7,True,
811,117.937,4.21091e+006,3.43706,42,56,True,
813,25.24,1.9676e+007,2.72348,38,2,False,
814,153.709,3.23093e+006,0.186319,43,3,False,
815,252.598,1.96606e+006,0.482018,43,7,False,
817,26.1052,1.90239e+007,0.812583,43,2,False,
819,28.2546,1.75767e+007,0.223853,43,3,False,
822,45.1257,1.10053e+007,0.212352,43,2,False,
825,37.9913,1.3072e+007,2.43595,43,2,False,
827,977.666,507967,1.49776,38,2,False,
828,147.8,3.36009e+006,1.78202,35,3,False,
830,1501.32,330791,0.544483,44,2,False,
831,154.501,3.21437e+006,0.439421,44,9,True,
833,1295.94,383213,0.280865,51,2,False,
836,131.614,3.77333e+006,0.141597,44,2,False,
843,114.596,4.33368e+006,0.232207,44,2,False,
844,629.495,788922,1.06692,46,10,False,
848,1660.8,299026,0.214262,45,2,False,
849,39.8275,1.24693e+007,0.231092,45,2,False,
855,236.751,2.09766e+006,1.50736,18,22,True,
856,166.184,2.98838e+006,0.831235,46,8,True,
857,699.493,709974,0.495858,46,2,False,
858,89.8256,5.52874e+006,0.432726,46,6,True,
860,115.426,4.30251e+006,0.597157,46,2,False,
864,180.647,2.74912e+006,1.07453,46,2,False,
868,186.168,2.66761e+006,0.588241,46,2,False,
870,275.72,1.80118e+006,0.274072,46,8,True,
871,102.223,4.85822e+006,1.07458,46,51,True,
872,238.675,2.08074e+006,1.46305,46,293,True,
873,179.506,2.76661e+006,0.937844,14,30,True,
875,34.3627,1.44524e+007,0.476573,80,2,False,
876,299.63,1.65745e+006,0.530418,53,2,False,
878,2592.88,191533,1.5226,52,2,False,
882,20.3602,2.43918e+007,0.135972,47,2,False,
883,165.953,2.99254e+006,0.557408,48,96,True,
889,26.5912,1.86762e+007,1.63622,48,3,False,
890,581.275,854367,0.164283,48,2,False,
895,56.4155,8.80294e+006,0.166672,48,2,False,
899,189.534,2.62023e+006,0.173613,49,2,False,
900,144.463,3.43771e+006,0.219113,49,6,True,
908,4268.48,116346,0.169651,49,2,False,
917,630.394,787796,0.411557,50,2,False,
919,181.917,2.72994e+006,0.276151,51,6,True,
920,92.4747,5.37036e+006,0.329063,51,2,False,
921,113.527,4.37448e+006,0.238301,51,3,False,
923,121.01,4.10397e+006,1.01389,51,20,True,
925,140.956,3.52324e+006,0.437185,51,3,False,
926,397.074,1.2507e+006,0.710792,51,2,False,
928,130.612,3.80227e+006,0.512653,51,5,True,
932,87.4078,5.68167e+006,0.643966,51,2,False,
933,320.542,1.54932e+006,0.526832,51,4,False,
942,119.602,4.15229e+006,0.384277,53,7,True,
943,88.7721,5.59435e+006,0.485202,53,2,False,
944,231.306,2.14703e+006,0.217487,53,3,False,
945,434.729,1.14237e+006,0.121806,53,2,False,
949,118.625,4.18649e+006,1.17525,44,7,True,
955,46.3516,1.07142e+007,0.331952,54,3,False,
956,229.103,2.16768e+006,1.37354,54,27,True,
957,144.928,3.42668e+006,0.107444,54,2,False,
958,128.836,3.85468e+006,0.548306,54,13,True,
961,45.3949,1.09401e+007,0.45529,54,2,False,
965,58.8388,8.44038e+006,0.193013,54,4,False,
966,224.821,2.20897e+006,0.294188,41,11,True,
967,398.271,1.24694e+006,0.439561,47,5,False,
969,183.456,2.70703e+006,0.277938,55,6,True,
970,97.659,5.08527e+006,0.600284,55,5,True,
975,122.932,4.03983e+006,1.18729,55,30,True,
976,47.7051,1.04102e+007,0.609528,55,4,False,
978,150.568,3.29832e+006,0.527885,55,8,True,
980,22.8845,2.17012e+007,0.258652,55,2,False,
981,23.2264,2.13818e+007,1.20923,55,2,False,
982,179.246,2.77062e+006,0.318104,55,22,True,
983,597.412,831290,0.361256,47,6,False,
984,291.898,1.70135e+006,0.424803,56,4,False,
987,17554.4,28290.4,0.598554,56,2,False,
991,65.4171,7.59162e+006,3.72956,56,4,False,
995,489.265,1.01504e+006,1.41754,56,37,True,
996,40.3331,1.2313e+007,2.38087,44,2,False,
997,331.944,1.4961e+006,0.230061,60,2,False,
998,423.866,1.17165e+006,0.358257,57,2,False,
999,321.727,1.54362e+006,0.333759,57,6,False,
1000,60.0981,8.26352e+006,0.281456,57,7,True,
1003,99.3149,5.00048e+006,0.984822,57,31,True,
1004,315.713,1.57302e+006,0.350562,57,2,False,
1006,199.095,2.49439e+006,0.266493,57,2,False,
1007,651.408,762383,0.128751,57,2,False,
1008,138.343,3.58978e+006,0.24117,57,2,False,
1011,186.777,2.65891e+006,0.25911,58,2,False,
1015,27943.2,17772.5,1.48324,58,2,False,
1018,315.028,1.57644e+006,0.888553,58,4,False,
1019,4854.33,102305,0.190125,68,3,False,
1022,112.062,4.43166e+006,0.288869,59,6,True,
1024,557.499,890804,0.456134,59,3,False,
1025,56.8436,8.73664e+006,0.52826,59,2,False,
1026,26.4693,1.87622e+007,0.407416,59,2,False,
1028,1163.1,426980,0.185387,59,2,False,
1029,280.734,1.76901e+006,0.357864,60,4,False,
1031,824.716,602174,0.370955,60,3,False,
1033,68.9538,7.20225e+006,0.113097,60,2,False,
1035,27943.2,17772.5,1.75209,61,2,False,
1042,1543.26,321800,0.12816,63,2,False,
1043,356.69,1.39231e+006,0.427183,60,2,False,
1047,169.116,2.93658e+006,0.478045,60,15,True,
1051,27943.2,17772.5,0.187107,63,2,False,
1052,75.3226,6.59327e+006,1.63696,61,17,True,
1053,232.389,2.13703e+006,0.312671,61,4,False,
1054,58.879,8.43462e+006,0.555437,61,2,False,
1058,70.817,7.01276e+006,0.685869,61,9,True,
1059,131.47,3.77746e+006,2.96258,61,11,True,
1063,76.0586,6.52947e+006,0.727621,62,4,False,
1067,98.477,5.04303e+006,0.594234,62,10,True,
1069,2286.32,217214,0.375788,62,3,False,
1071,35.2366,1.40939e+007,0.17157,62,2,False,
1072,1079.28,460140,0.509164,62,2,False,
1076,439.988,1.12872e+006,0.224791,57,3,False,
1079,1459.64,340235,0.16017,63,2,False,
1081,316.25,1.57035e+006,1.40193,63,81,True,
1086,106.659,4.65617e+006,0.259602,64,5,True,
1088,204.761,2.42537e+006,0.392944,64,22,True,
1090,219.659,2.26088e+006,0.302247,64,3,False,
1096,396.629,1.25211e+006,0.36167,66,2,False,
1098,132.695,3.74257e+006,1.74647,65,13,True,
1102,85.2962,5.82233e+006,0.264901,65,2,False,
1103,242.85,2.04497e+006,0.204937,65,3,False,
1104,286.654,1.73248e+006,1.73235,93,2,False,
1105,166.736,2.9785e+006,0.503002,65,3,False,
1108,108.59,4.57337e+006,0.634022,65,3,False,
1111,97.7979,5.07804e+006,0.448821,60,3,False,
1112,670.927,740203,0.0833652,61,2,False,
1113,1373.61,361545,0.433972,66,2,False,
1114,1716.16,289380,0.155552,66,2,False,
1115,1068.98,464574,0.21235,66,2,False,
1116,131.131,3.78722e+006,0.419159,66,10,True,
1119,29.7858,1.66731e+007,0.635444,66,3,False,
1120,903.408,549721,0.35852,66,3,False,
1122,109.966,4.51615e+006,1.11016,66,20,True,
1123,112.347,4.42043e+006,0.281567,67,6,True,
1125,86.4751,5.74295e+006,0.290446,67,11,True,
1127,1116.77,444695,0.157554,67,2,False,
1130,196.801,2.52348e+006,0.595881,67,2,False,
1133,452.396,1.09776e+006,0.726964,68,2,False,
1134,6061.49,81930.7,0.282183,68,2,False,
1136,48.4426,1.02518e+007,0.276012,68,5,True,
1139,98.8138,5.02584e+006,0.655977,68,2,False,
1145,26.8818,1.84743e+007,0.778732,69,3,False,
1147,113.148,4.38912e+006,0.109609,69,2,False,
1151,259.21,1.91591e+006,0.12198,96,4,False,
1154,277.914,1.78697e+006,0.394141,70,2,False,
1155,178.953,2.77516e+006,0.603877,70,8,True,
1158,140.502,3.53463e+006,1.09107,70,22,True,
1160,82.6119,6.01151e+006,0.404681,70,7,True,
1161,179.552,2.7659e+006,0.509639,70,3,False,
1162,62.8913,7.89652e+006,0.539546,70,12,True,
1163,97.0548,5.11693e+006,0.720065,70,25,True,
1166,85.9238,5.7798e+006,0.441284,70,5,True,
1168,236.409,2.10069e+006,0.432904,37,30,True,
1169,1127.08,440627,0.575456,71,2,False,
1171,1427.88,347804,0.376364,75,2,False,
1177,61.6093,8.06083e+006,3.37623,71,4,False,
1178,113.371,4.38052e+006,1.62303,71,2,False,
1182,27943.2,17772.5,0.238796,66,2,False,
1183,261.848,1.8966e+006,0.322232,58,8,True,
1185,72.643,6.83647e+006,0.11653,72,2,False,
1186,216.036,2.2988e+006,0.134839,72,2,False,
1187,288.697,1.72022e+006,0.275858,72,3,False,
1188,667.061,744493,0.40188,72,2,False,
1190,139.498,3.56007e+006,0.538552,72,2,False,
1191,93.1955,5.32882e+006,0.373852,72,2,False,
1192,203.661,2.43847e+006,0.310358,73,3,False,
1193,205.251,2.41959e+006,0.119658,73,2,False,
1194,81.7538,6.0746e+006,0.270562,73,4,False,
1195,114.635,4.33221e+006,0.836995,73,21,True,
1200,125.918,3.94401e+006,3.94018,73,8,True,
1202,20.7635,2.3918e+007,0.395711,73,2,False,
1203,324.7,1.52948e+006,0.204433,73,2,False,
1205,108.106,4.59385e+006,0.830034,73,3,False,
1208,121.193,4.09778e+006,0.58066,74,73,True,
1212,362.213,1.37108e+006,0.501794,75,2,False,
1213,800.879,620097,0.145975,75,3,False,
1215,57.1922,8.68339e+006,0.437987,75,3,False,
1218,273.87,1.81335e+006,0.542484,75,2,False,
1222,30.3932,1.63399e+007,0.366325,76,2,False,
1223,161.728,3.07073e+006,0.605413,76,3,False,
1224,27943.2,17772.5,0.394489,76,2,False,
1225,70.7616,7.01824e+006,0.346642,76,5,True,
1226,88.5385,5.60911e+006,0.158427,77,2,False,
1227,117.224,4.23652e+006,0.350097,77,10,True,
1230,853.979,581539,0.225864,77,4,False,
1231,286.629,1.73263e+006,0.68834,77,16,True,
1232,77.0104,6.44876e+006,0.35745,77,8,True,
