Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Normalised intensity/AU,Start frame,Tracklength,Included in distribution?,
1,108.678,4.62931e+006,1.01937,0,33,True,
2,63.9397,7.8684e+006,0.576977,0,3,False,
4,16.0265,3.13919e+007,1.374,0,2,False,
5,35.5404,1.41558e+007,0.465663,0,6,True,
6,118.71,4.23807e+006,1.1537,0,8,True,
8,438.66,1.14691e+006,0.746413,0,5,False,
10,175.07,2.87372e+006,0.541682,16,3,False,
11,16.386,3.07032e+007,0.640296,0,2,False,
12,84.7064,5.93937e+006,0.836632,0,12,True,
13,273.952,1.83647e+006,0.255569,0,2,False,
14,168.074,2.99335e+006,1.02464,0,30,True,
15,118.579,4.24277e+006,2.13039,0,17,True,
18,108.46,4.63862e+006,1.23961,0,26,True,
19,28310,17771.2,0.432691,2,3,False,
21,99.0288,5.08037e+006,0.832442,0,15,True,
23,135.367,3.71657e+006,0.318372,0,5,True,
25,100.749,4.9936e+006,0.474119,0,16,True,
27,62.6502,8.03035e+006,0.630491,0,5,True,
28,61.6808,8.15656e+006,0.285784,0,3,False,
29,99.7123,5.04555e+006,0.727316,0,18,True,
31,701.072,717619,0.430506,0,4,False,
33,717.998,700702,0.54131,0,3,False,
35,637.755,788865,0.164386,0,2,False,
36,28310,17771.2,0.463555,0,2,False,
37,79.2268,6.35017e+006,1.50356,0,10,True,
38,85.8247,5.86198e+006,0.612383,0,9,True,
39,118.767,4.23607e+006,1.35085,0,72,True,
40,1314.05,382863,0.510664,0,2,False,
42,49.7041,1.0122e+007,0.791079,0,3,False,
44,96.498,5.21361e+006,0.450249,0,12,True,
46,62.3996,8.0626e+006,0.590223,0,18,True,
48,40.4511,1.24373e+007,0.435463,0,4,False,
52,70.8265,7.10332e+006,0.958642,0,15,True,
56,180.899,2.78112e+006,0.326193,252,2,False,
57,168.119,2.99255e+006,1.21305,0,430,True,
58,138.467,3.63337e+006,1.11922,0,56,True,
59,115.321,4.36262e+006,1.05717,0,30,True,
60,96.267,5.22612e+006,1.13589,0,20,True,
61,347.084,1.44951e+006,0.905422,0,13,True,
62,458.927,1.09626e+006,1.46441,18,5,False,
63,187.785,2.67915e+006,2.02365,0,162,True,
64,214.934,2.34073e+006,0.381001,1,3,False,
67,82.7116,6.08262e+006,0.199101,1,2,False,
68,86.1161,5.84215e+006,0.573054,1,8,True,
70,150.921,3.33356e+006,0.297805,1,4,False,
72,96.2532,5.22687e+006,0.734869,2,45,True,
73,133.054,3.78118e+006,0.619776,2,22,True,
74,147.617,3.40816e+006,0.147896,2,2,False,
76,738.39,681351,0.254626,2,3,False,
79,59.6765,8.43051e+006,0.254845,2,5,True,
80,133.898,3.75737e+006,1.20912,2,8,True,
83,347.018,1.44979e+006,0.462163,2,24,True,
85,43.9172,1.14557e+007,0.973207,2,4,False,
86,53.5319,9.3982e+006,0.326616,2,5,True,
87,157.816,3.18791e+006,0.233495,2,2,False,
92,545.014,923101,0.190213,3,2,False,
93,212.646,2.36592e+006,0.29039,3,4,False,
94,561.227,896434,0.24976,3,2,False,
95,106.141,4.73996e+006,0.114001,3,2,False,
104,52.916,9.50757e+006,1.1271,3,2,False,
106,111.904,4.49584e+006,0.263118,4,2,False,
108,162.769,3.0909e+006,0.25031,4,3,False,
109,146.362,3.43738e+006,0.240807,4,2,False,
112,72.4857,6.94072e+006,0.599204,4,11,True,
115,133.332,3.77331e+006,0.405252,4,4,False,
122,106.149,4.73958e+006,1.23516,4,16,True,
123,591.579,850441,0.319939,4,3,False,
124,44.1806,1.13874e+007,0.34938,4,3,False,
125,163.019,3.08616e+006,0.476766,4,2,False,
127,44.2785,1.13623e+007,0.36071,5,6,True,
129,81.2495,6.19207e+006,1.44136,5,13,True,
136,159.187,3.16046e+006,0.442326,5,3,False,
138,134.213,3.74854e+006,1.66704,5,38,True,
141,1340.61,375280,0.267259,0,2,False,
143,26.2041,1.91994e+007,0.177769,6,2,False,
145,437.142,1.15089e+006,0.205836,6,2,False,
146,107.086,4.69812e+006,0.528744,6,8,True,
150,52.0162,9.67205e+006,0.287513,6,3,False,
151,76.4852,6.57779e+006,0.221438,6,3,False,
152,26.1315,1.92528e+007,0.378948,7,2,False,
156,169.144,2.97441e+006,0.288701,7,6,True,
157,83.7955,6.00394e+006,0.473217,7,8,True,
158,72.5935,6.93042e+006,1.29466,7,4,False,
159,131.979,3.812e+006,1.22,7,6,True,
166,309.083,1.62773e+006,0.333897,8,5,False,
167,16.5894,3.03267e+007,0.222088,8,2,False,
170,68.5848,7.33549e+006,0.300167,8,6,True,
171,156.917,3.20618e+006,0.271781,8,7,True,
172,19.6127,2.56519e+007,1.12372,8,2,False,
173,99.222,5.07048e+006,0.272139,8,2,False,
175,111.303,4.52012e+006,0.200331,8,2,False,
176,447.802,1.1235e+006,0.233423,8,2,False,
177,134.539,3.73946e+006,0.396417,8,4,False,
182,85.1882,5.90578e+006,1.88507,8,51,True,
183,456.296,1.10258e+006,0.106247,8,2,False,
185,41.3308,1.21726e+007,0.27261,8,3,False,
186,42.4778,1.18439e+007,0.580131,8,4,False,
202,77.0568,6.52899e+006,0.222854,10,3,False,
203,386.997,1.30002e+006,0.361118,10,2,False,
204,28310,17771.2,1.09456,10,2,False,
205,21.3545,2.35596e+007,0.159864,10,2,False,
208,28310,17771.2,0.333362,10,2,False,
209,38.0633,1.32175e+007,0.82696,10,2,False,
213,5153.84,97617.1,0.294653,10,2,False,
214,88.2494,5.70092e+006,0.158779,10,2,False,
215,28310,17771.2,0.126129,10,2,False,
217,55.0608,9.13723e+006,0.824799,10,8,True,
218,170.814,2.94532e+006,0.0997461,10,2,False,
219,853.808,589246,0.371478,12,2,False,
220,203.307,2.47459e+006,0.207404,10,2,False,
221,244.207,2.06015e+006,1.24157,10,8,True,
222,63.5404,7.91784e+006,0.323966,10,3,False,
227,152.213,3.30526e+006,0.284037,11,3,False,
229,28310,17771.2,0.528779,11,2,False,
230,89.2947,5.63419e+006,1.3915,11,2,False,
231,64.6981,7.77616e+006,0.824255,11,17,True,
232,198.666,2.5324e+006,0.55942,11,5,False,
235,84.133,5.97985e+006,0.294183,11,4,False,
237,106.027,4.74503e+006,0.421166,11,7,True,
238,21.3317,2.35847e+007,0.325202,11,2,False,
239,92.8729,5.41712e+006,0.588163,11,38,True,
240,117.136,4.29502e+006,0.386909,11,2,False,
241,25.4771,1.97473e+007,0.886833,11,2,False,
244,50.6857,9.92593e+006,0.388221,12,8,True,
245,1619.47,310659,1.06295,12,2,False,
248,632.766,795086,0.218719,12,4,False,
249,2033.33,247428,0.321604,16,2,False,
250,386.433,1.30192e+006,0.396393,12,4,False,
254,237.069,2.12218e+006,3.70431,12,2,False,
259,151.221,3.32694e+006,1.10848,13,35,True,
260,145.027,3.46904e+006,1.05406,13,13,True,
261,72.7944,6.91129e+006,0.64346,13,3,False,
262,35.4,1.42119e+007,0.372221,13,2,False,
266,55.9895,8.98567e+006,0.301156,13,15,True,
268,1231.77,408439,0.242046,13,3,False,
269,114.321,4.40077e+006,0.574486,13,6,True,
273,168.636,2.98336e+006,0.335037,13,3,False,
274,1748.56,287725,0.722794,19,2,False,
277,191.964,2.62081e+006,1.18489,14,14,True,
278,88.7586,5.66822e+006,0.212316,14,7,True,
279,235.603,2.13538e+006,0.887035,14,8,True,
284,105.005,4.79123e+006,0.255464,14,2,False,
286,40.2165,1.25099e+007,0.365592,14,3,False,
287,72.043,6.98337e+006,0.339376,14,14,True,
290,75.8683,6.63127e+006,0.337029,14,4,False,
293,25.9678,1.93741e+007,1.1247,14,2,False,
295,30.2114,1.66528e+007,0.290209,14,2,False,
296,184.799,2.72243e+006,0.392582,10,2,False,
297,45.3061,1.11045e+007,0.300556,15,4,False,
300,213.349,2.35812e+006,0.387964,15,6,False,
301,41.3309,1.21726e+007,0.162037,15,2,False,
