Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Normalised intensity/AU,Start frame,Tracklength,Included in distribution?,
274,224.63,2.22813e+006,1.72062,12,6,False,
277,14677.4,34100.4,0.292629,23,2,False,
278,42.6107,1.1746e+007,0.13704,13,2,False,
279,151.214,3.30992e+006,0.151706,13,2,False,
281,59.7413,8.37788e+006,0.370184,13,7,True,
285,64.0816,7.81044e+006,0.391711,13,4,False,
286,21.8704,2.28851e+007,0.190147,13,2,False,
288,127.844,3.91495e+006,0.541701,13,34,True,
289,406.747,1.23051e+006,0.108309,13,4,False,
291,62.5888,7.99673e+006,0.688889,13,6,True,
293,22.8512,2.19028e+007,0.183248,16,2,False,
296,61.3338,8.16035e+006,0.181962,13,2,False,
299,8286.25,60402,0.755338,13,2,False,
300,102.073,4.90341e+006,4.76205,13,4,False,
302,28.9602,1.72825e+007,0.20112,14,2,False,
304,3569.26,140227,0.231211,16,2,False,
309,963.771,519320,0.0562519,14,2,False,
310,267.714,1.86955e+006,0.348835,14,18,True,
312,867.729,576799,0.0989557,15,2,False,
314,82.4233,6.07238e+006,0.468197,14,12,True,
318,961.731,520422,0.200536,15,2,False,
319,63.139,7.92704e+006,0.165298,15,2,False,
322,71.59,6.99128e+006,1.5956,15,6,True,
323,126.404,3.95957e+006,0.504186,15,9,True,
326,61.1508,8.18477e+006,0.337854,15,3,False,
328,124.517,4.01958e+006,0.984481,15,15,True,
331,75.5874,6.62155e+006,0.367217,15,2,False,
332,225.445,2.22008e+006,0.811444,15,2,False,
334,47.221,1.05992e+007,0.174288,15,3,False,
335,28162.4,17772.1,0.817145,16,2,False,
336,40.5143,1.23538e+007,0.210869,16,4,False,
337,50.5875,9.89385e+006,0.187077,16,3,False,
343,281.048,1.78085e+006,0.418097,16,2,False,
347,110.867,4.51446e+006,1.09217,16,13,True,
348,48.8418,1.02475e+007,0.191121,17,2,False,
349,36.2727,1.37984e+007,0.336511,17,3,False,
352,152.542,3.28109e+006,0.129707,17,2,False,
353,188.766,2.65146e+006,0.196624,17,3,False,
354,85.8952,5.82693e+006,0.315561,17,2,False,
355,147.293,3.39802e+006,0.184314,17,2,False,
358,562.081,890450,0.248668,17,2,False,
360,70.7696,7.07232e+006,0.706478,17,14,True,
361,28162.4,17772.1,0.321519,17,2,False,
362,165.302,3.02783e+006,0.204704,17,2,False,
363,77.7732,6.43545e+006,0.512434,17,15,True,
364,226.563,2.20912e+006,0.302026,17,2,False,
366,123.561,4.05066e+006,0.771736,0,10,True,
368,178.344,2.8064e+006,0.394514,18,2,False,
372,26.2518,1.90656e+007,0.292541,18,2,False,
375,217.882,2.29714e+006,0.39372,18,4,False,
376,193.879,2.58154e+006,0.599295,18,13,True,
378,65.5587,7.63447e+006,0.682356,18,3,False,
380,81.1952,6.16423e+006,1.14991,18,4,False,
381,113.343,4.41584e+006,1.65024,18,5,True,
385,130.477,3.83597e+006,3.00585,2,14,True,
386,51.4754,9.72319e+006,0.191863,13,3,False,
387,674.922,741575,0.199718,14,2,False,
392,55.2674,9.05608e+006,0.237278,19,3,False,
396,883.331,566612,0.307732,19,4,False,
399,153.399,3.26278e+006,0.292892,19,3,False,
401,28162.4,17772.1,1.44813,19,2,False,
402,6940.05,72118.4,1.48138,22,2,False,
403,88.84,5.63378e+006,0.224504,20,3,False,
406,103.084,4.8553e+006,1.61363,20,63,True,
408,191.585,2.61244e+006,0.127649,20,4,False,
412,517.806,966589,0.164823,20,2,False,
415,50.2203,9.96621e+006,0.329275,20,8,True,
418,376.24,1.33028e+006,0.864461,20,3,False,
426,185.176,2.70286e+006,0.395612,20,4,False,
429,5127.11,97619.4,0.911103,20,2,False,
432,143.618,3.48499e+006,0.671192,21,14,True,
435,20.8643,2.39886e+007,0.6772,21,2,False,
437,276.066,1.81299e+006,0.137427,21,2,False,
444,28162.4,17772.1,0.577031,21,2,False,
447,99.7361,5.0183e+006,0.252339,21,2,False,
453,27.9575,1.79024e+007,0.766988,21,2,False,
454,167.39,2.99006e+006,0.089137,22,3,False,
459,92.0403,5.43789e+006,1.26628,22,2,False,
462,223.991,2.23449e+006,0.192567,22,3,False,
463,62.4803,8.01061e+006,0.104592,22,3,False,
467,98.8923,5.06112e+006,0.521171,22,2,False,
470,38.3686,1.30447e+007,1.77642,22,6,True,
471,65.579,7.6321e+006,1.99685,22,7,True,
472,190.028,2.63384e+006,0.262156,23,2,False,
473,283.43,1.76589e+006,0.868098,23,2,False,
474,28162.4,17772.1,0.12767,23,2,False,
479,128.217,3.90359e+006,0.483799,23,2,False,
483,89.7984,5.57365e+006,0.239036,23,3,False,
484,2262.6,221208,0.970581,28,2,False,
485,850.287,588631,3.20394,23,3,False,
489,178.066,2.81079e+006,0.252925,24,2,False,
493,150.082,3.33487e+006,0.120446,24,3,False,
495,66.387,7.53921e+006,5.47553,24,2,False,
496,152.943,3.27249e+006,1.1103,24,50,True,
497,230.481,2.17157e+006,1.51625,19,3,False,
498,75.7547,6.60692e+006,0.232291,25,2,False,
500,198.159,2.52578e+006,0.386691,25,2,False,
501,27.2118,1.8393e+007,0.190398,25,2,False,
502,569.659,878605,0.199965,25,2,False,
503,352.718,1.419e+006,0.133947,28,3,False,
504,158.984,3.14815e+006,0.09972,25,2,False,
513,407.533,1.22813e+006,0.296008,13,10,False,
515,509.202,982921,0.269519,26,3,False,
520,65.3899,7.65417e+006,0.158336,26,5,True,
523,128.463,3.89612e+006,0.709383,26,11,True,
524,584.928,855671,0.16414,26,2,False,
525,410.492,1.21928e+006,0.0984665,26,3,False,
531,2020.3,247738,0.593722,26,4,False,
532,50.6844,9.87493e+006,1.64528,26,10,True,
533,68.2487,7.33355e+006,0.450282,27,2,False,
536,89.3796,5.59977e+006,1.11839,27,3,False,
540,28162.4,17772.1,3.24383,27,2,False,
541,94.5706,5.2924e+006,0.139435,27,2,False,
544,90.5604,5.52676e+006,0.771273,28,5,True,
546,117.082,4.27482e+006,1.55948,28,19,True,
547,152.432,3.28347e+006,1.3775,28,13,True,
553,69.76,7.17467e+006,0.593995,28,2,False,
560,754.791,663105,1.48088,28,6,False,
561,524.838,953639,1.04114,28,4,False,
563,3987.54,125517,0.505517,31,3,False,
564,124.6,4.01689e+006,0.743711,29,3,False,
567,22.3481,2.23959e+007,0.128349,29,2,False,
570,169.275,2.95676e+006,3.2013,29,3,False,
573,93.0739,5.37751e+006,0.230128,29,2,False,
574,149.971,3.33734e+006,0.378348,29,4,False,
575,28162.4,17772.1,0.334798,31,2,False,
579,227.585,2.1992e+006,0.238295,30,3,False,
580,3487,143535,0.246406,30,2,False,
582,28162.4,17772.1,0.513938,30,2,False,
583,1772.43,282384,1.05738,23,5,False,
589,115.663,4.32726e+006,0.843561,31,65,True,
590,618.051,809813,1.24482,44,2,False,
593,226.572,2.20903e+006,0.425745,31,6,False,
597,98.0673,5.10369e+006,0.571894,31,10,True,
598,134.709,3.71547e+006,0.259107,25,3,False,
601,72.1246,6.93945e+006,0.347564,32,7,True,
604,225.557,2.21898e+006,0.241483,32,2,False,
605,1166.72,428985,0.531367,32,4,False,
609,267.112,1.87377e+006,0.498933,32,3,False,
610,91.4562,5.47262e+006,2.78604,32,3,False,
611,413.053,1.21172e+006,1.774,32,3,False,
613,83.7405,5.97686e+006,1.10541,32,5,True,
616,1008.36,496355,0.595341,33,2,False,
617,2282.77,219253,0.147467,33,2,False,
618,50.5767,9.89596e+006,1.06969,33,7,True,
619,164.133,3.0494e+006,1.03137,33,2,False,
620,88.0617,5.68357e+006,0.342662,33,2,False,
621,125.95,3.97384e+006,0.803511,33,2,False,
622,188.675,2.65274e+006,1.19551,33,2,False,
623,687.569,727935,0.896943,33,5,False,
625,304.573,1.6433e+006,0.249636,33,6,False,
632,242.806,2.06134e+006,0.172883,34,3,False,
636,202.305,2.47401e+006,0.315285,34,2,False,
638,58.6871,8.52838e+006,0.3105,34,2,False,
639,67.3491,7.43151e+006,1.44104,34,4,False,
640,57.8858,8.64643e+006,0.31943,29,2,False,
641,111.116,4.50435e+006,0.407028,35,16,True,
643,397.884,1.25792e+006,0.118588,35,3,False,
645,237.064,2.11127e+006,0.520996,35,5,False,
646,27.7701,1.80232e+007,2.98526,35,2,False,
647,123.154,4.06406e+006,0.224841,35,14,True,
650,88.1239,5.67956e+006,1.06747,35,5,True,
655,200.973,2.49041e+006,0.180213,36,2,False,
657,1121.57,446254,2.14314,37,3,False,
658,139.537,3.58691e+006,0.133079,36,3,False,
659,115.549,4.33153e+006,0.120081,36,3,False,
660,47.4637,1.0545e+007,1.1081,36,2,False,
661,79.5501,6.2917e+006,0.124594,36,2,False,
662,328.384,1.52415e+006,1.35078,36,2,False,
665,74.822,6.68928e+006,0.286612,38,2,False,
666,8054.44,62140.3,1.04991,37,2,False,
667,155.315,3.22252e+006,0.812862,37,2,False,
669,226.904,2.2058e+006,0.223329,37,2,False,
671,64.7992,7.72394e+006,0.41519,37,3,False,
672,92.6689,5.40101e+006,1.22659,37,53,True,
679,69.155,7.23744e+006,0.39255,37,6,True,
680,454.918,1.10021e+006,1.83623,37,2,False,
686,55.4609,9.02448e+006,0.212248,38,3,False,
690,128970,3880.79,0.0901194,38,2,False,
691,82.7945,6.04515e+006,1.23739,38,23,True,
695,22380.5,22363.5,1.22629,38,2,False,
696,30.8086,1.62456e+007,0.314938,38,2,False,
699,574.105,871802,0.986605,38,7,False,
705,4387.69,114070,0.128115,39,2,False,
707,48.6005,1.02984e+007,0.226502,39,3,False,
709,107.46,4.6576e+006,0.184886,39,3,False,
711,50.3903,9.93258e+006,0.443696,39,3,False,
713,155.015,3.22876e+006,0.15997,39,2,False,
717,79.9553,6.25982e+006,1.4106,39,8,True,
722,65.4715,7.64463e+006,0.333179,40,12,True,
724,180.738,2.76923e+006,0.433061,40,2,False,
725,301.595,1.65953e+006,0.633392,40,2,False,
730,28162.4,17772.1,0.233368,40,2,False,
732,3269.37,153089,0.283656,40,2,False,
734,372.124,1.345e+006,0.861303,40,2,False,
736,107.934,4.63714e+006,0.309744,40,2,False,
737,189.298,2.64401e+006,0.44698,40,4,False,
738,117.713,4.25191e+006,1.69337,40,3,False,
739,67.4423,7.42124e+006,0.365719,41,4,False,
740,126.252,3.96435e+006,0.215225,41,3,False,
741,537.16,931763,0.161548,41,2,False,
744,628.053,796915,0.294599,41,2,False,
747,1678.91,298114,0.139193,41,2,False,
750,1892.25,264503,0.889612,41,3,False,
751,292.787,1.70945e+006,0.851452,41,4,False,
752,65.7302,7.61455e+006,0.383789,41,3,False,
756,1024.7,488443,1.17755,41,4,False,
758,222.256,2.25194e+006,0.665571,42,45,True,
759,117.002,4.27775e+006,0.352829,42,3,False,
760,22.264,2.24805e+007,0.166557,42,2,False,
768,28162.4,17772.1,0.296694,44,2,False,
769,126.804,3.94708e+006,0.47106,43,4,False,
770,1127.95,443730,0.147778,43,2,False,
772,113.342,4.41589e+006,0.86986,43,16,True,
774,28162.4,17772.1,0.236804,43,2,False,
776,121.409,4.12246e+006,0.121441,44,2,False,
777,130.469,3.8362e+006,0.192745,43,3,False,
778,1301.51,384556,0.510022,43,5,False,
782,62.568,7.99939e+006,0.140489,43,2,False,
783,193.346,2.58866e+006,0.904505,43,7,True,
784,503.305,994438,0.432729,45,2,False,
785,392.705,1.27451e+006,2.43802,43,2,False,
787,401.414,1.24686e+006,1.01892,43,2,False,
796,429.529,1.16524e+006,0.195689,44,4,False,
800,45.1736,1.10796e+007,0.616143,44,2,False,
807,35.209,1.42153e+007,0.201003,45,2,False,
816,491.797,1.01771e+006,0.432214,45,2,False,
818,191.483,2.61384e+006,0.479074,45,20,True,
821,19.934,2.51082e+007,5.30827,45,2,False,
822,115.935,4.31713e+006,0.863329,45,5,True,
823,75.8301,6.60035e+006,1.26777,45,5,True,
824,101.073,4.95191e+006,2.42673,45,2,False,
825,520.066,962389,0.376577,46,2,False,
826,53.3774,9.37672e+006,0.591241,46,9,True,
834,222.136,2.25315e+006,0.385427,46,6,False,
840,87.7066,5.70659e+006,0.520901,5,39,True,
841,1194.86,418883,2.27405,41,3,False,
842,143.703,3.48292e+006,0.327344,39,2,False,
843,255.108,1.96194e+006,0.29827,37,2,False,
844,4937.26,101373,0.251784,33,4,False,
845,200.158,2.50055e+006,1.24498,31,2,False,
846,201.113,2.48868e+006,0.186396,47,4,False,
847,183.03,2.73456e+006,0.328978,47,2,False,
848,45.0624,1.11069e+007,0.673305,47,4,False,
850,501.366,998283,0.245,47,2,False,
851,73.9981,6.76376e+006,0.171788,47,2,False,
852,239.856,2.08669e+006,1.83119,47,2,False,
854,919.445,544356,0.627097,47,3,False,
855,674.505,742034,0.278805,47,2,False,
857,431.129,1.16092e+006,3.4604,47,2,False,
858,19.09,2.62182e+007,0.227687,47,2,False,
859,989.128,506007,0.232669,47,2,False,
863,1108.76,451411,0.77315,43,2,False,
867,57500.4,8704.38,0.359942,48,2,False,
870,216.781,2.30881e+006,0.714295,48,2,False,
871,51.5321,9.7125e+006,0.17053,48,3,False,
873,594.768,841513,1.1734,48,5,False,
874,249.061,2.00957e+006,2.31194,48,11,True,
877,141.459,3.53818e+006,1.73728,49,28,True,
878,84.9201,5.89384e+006,0.224464,49,2,False,
883,120.638,4.14882e+006,2.74143,49,35,True,
884,28162.4,17772.1,0.305576,50,2,False,
885,69.827,7.16779e+006,0.499972,50,6,True,
888,158.516,3.15744e+006,1.39747,50,20,True,
889,2060.17,242944,0.150249,50,2,False,
890,286.484,1.74706e+006,0.153941,50,2,False,
892,343.386,1.45756e+006,0.250051,50,2,False,
895,28162.4,17772.1,0.990441,52,2,False,
898,114.675,4.36457e+006,0.201099,50,6,True,
899,36.0839,1.38706e+007,0.18743,50,5,True,
902,85.0626,5.88396e+006,0.424341,51,14,True,
903,152.586,3.28014e+006,0.184331,51,2,False,
904,64.1834,7.79806e+006,0.809268,51,18,True,
905,66.8823,7.48338e+006,0.293161,51,5,True,
908,142.712,3.50709e+006,0.275818,51,2,False,
910,200.034,2.50211e+006,0.323135,51,9,True,
915,46.4843,1.07672e+007,1.92921,51,3,False,
916,73.0384,6.85263e+006,1.04263,51,18,True,
917,99.3048,5.04009e+006,0.0708771,52,2,False,
918,127.952,3.91166e+006,0.31759,52,9,True,
919,20.9103,2.39358e+007,0.110113,52,2,False,
920,123.903,4.03948e+006,0.450658,52,18,True,
922,118.409,4.22691e+006,0.276301,52,4,False,
924,105.023,4.76567e+006,0.738126,52,9,True,
927,21.6759,2.30904e+007,0.219533,52,2,False,
929,181.301,2.76064e+006,3.64182,52,2,False,
930,103.994,4.81285e+006,0.771624,52,2,False,
934,115.69,4.32627e+006,0.195283,53,8,True,
937,28162.4,17772.1,0.337437,54,2,False,
943,19.6043,2.55304e+007,0.22864,53,2,False,
951,45.5975,1.09766e+007,0.10599,53,2,False,
954,28.2983,1.76868e+007,1.01724,54,2,False,
956,35.6697,1.40317e+007,0.449423,54,12,True,
960,33.3324,1.50156e+007,0.288937,54,2,False,
961,195.048,2.56606e+006,0.856289,54,3,False,
963,25.5281,1.9606e+007,0.445836,54,2,False,
965,110.462,4.53103e+006,0.589464,54,3,False,
968,227.723,2.19787e+006,0.550427,54,7,True,
970,78.8052,6.35117e+006,0.300072,54,2,False,
971,369.583,1.35424e+006,0.822057,54,6,False,
972,623.399,802866,0.13564,54,2,False,
975,670.26,746734,1.2999,54,4,False,
977,899.814,556232,3.00651,54,3,False,
979,656.594,762276,1.36166,54,2,False,
980,2384.73,209880,1.05858,50,2,False,
982,24.1172,2.0753e+007,0.114653,55,2,False,
985,31.3657,1.59571e+007,0.401996,55,7,True,
991,185.843,2.69317e+006,0.197886,55,6,True,
997,39.1705,1.27776e+007,0.162668,55,2,False,
1001,40.5111,1.23548e+007,0.418004,55,4,False,
1002,175.297,2.85518e+006,0.731028,55,13,True,
1003,28162.4,17772.1,1.25104,55,2,False,
1008,212.3,2.35754e+006,0.220602,56,2,False,
1009,196.177,2.5513e+006,0.397975,56,9,True,
1011,228.568,2.18974e+006,0.379879,56,2,False,
1013,298.472,1.67689e+006,0.514797,56,5,False,
1017,237.27,2.10944e+006,0.117471,56,2,False,
1018,70.2195,7.12772e+006,2.25233,56,5,True,
1021,73.2599,6.83192e+006,4.78134,57,2,False,
1022,35.0644,1.42739e+007,0.203327,57,2,False,
1025,155.181,3.2253e+006,0.385541,57,2,False,
1026,38.2076,1.30996e+007,0.315138,57,2,False,
1027,400.725,1.249e+006,0.111933,57,2,False,
1028,28162.4,17772.1,0.275521,57,2,False,
1032,36.1329,1.38518e+007,1.23717,57,2,False,
1035,631.182,792965,2.79365,57,2,False,
1036,236.035,2.12047e+006,0.122434,57,2,False,
1037,158.445,3.15885e+006,1.11517,57,2,False,
1038,28162.4,17772.1,0.117976,63,2,False,
1039,72.5344,6.90025e+006,0.0717882,58,2,False,
1040,495.786,1.00952e+006,0.129407,58,2,False,
1041,174.782,2.86359e+006,0.994441,66,2,False,
1042,57.2922,8.73601e+006,0.290783,58,10,True,
1043,279.239,1.79239e+006,0.217479,58,2,False,
1044,35.8269,1.39701e+007,0.316941,58,3,False,
1045,405.476,1.23437e+006,0.4676,58,3,False,
1046,108.116,4.62934e+006,0.325435,58,2,False,
1047,100.689,4.9708e+006,0.197672,58,2,False,
1051,27.6991,1.80694e+007,0.211149,59,2,False,
1054,33.6628,1.48682e+007,0.139638,59,2,False,
1056,1480.15,338145,0.139069,62,2,False,
1058,130.375,3.83896e+006,2.40133,59,48,True,
1061,23.1813,2.15909e+007,0.213161,60,2,False,
1062,32.7188,1.52972e+007,0.601814,60,2,False,
1064,88.8152,5.63536e+006,0.115695,60,2,False,
1066,40.8959,1.22385e+007,0.300633,60,4,False,
1069,196.169,2.55139e+006,0.391576,60,2,False,
1070,67.5723,7.40696e+006,0.441612,60,2,False,
1079,39.5122,1.26671e+007,0.201199,60,2,False,
1080,49.1288,1.01876e+007,0.426822,60,2,False,
1081,284.879,1.75691e+006,4.06403,60,2,False,
1082,3487.75,143504,1.1736,60,2,False,
1083,28162.4,17772.1,1.97037,60,2,False,
1088,251.896,1.98695e+006,0.0851042,61,2,False,
1089,247.184,2.02483e+006,0.332752,61,8,True,
1090,19.3723,2.58362e+007,0.0562929,61,2,False,
1099,198.558,2.5207e+006,0.308224,62,2,False,
1104,135.372,3.69725e+006,1.08876,62,41,True,
1105,31.9487,1.56659e+007,0.234854,62,3,False,
1106,28162.4,17772.1,0.295743,67,2,False,
1108,166.462,3.00672e+006,0.279909,62,2,False,
1109,61.5486,8.13187e+006,0.310078,62,2,False,
1110,1658.92,301706,0.170332,62,2,False,
1115,28.0178,1.78639e+007,0.415248,63,2,False,
1118,21.726,2.30372e+007,0.254694,63,3,False,
1119,196.575,2.54612e+006,0.988572,63,5,False,
1126,113.65,4.40392e+006,0.509305,63,30,True,
1128,791.932,632006,1.85523,66,2,False,
1129,76.0963,6.57726e+006,4.72773,63,5,True,
1130,2483.33,201546,1.39391,63,3,False,
1131,170.575,2.93422e+006,1.70216,63,93,True,
1134,335.379,1.49236e+006,0.224064,64,2,False,
1136,23.6709,2.11444e+007,0.459833,64,4,False,
1140,98.0257,5.10586e+006,0.220787,64,4,False,
1142,406.947,1.2299e+006,0.672083,59,3,False,
1145,68.3455,7.32317e+006,0.719049,65,3,False,
1146,2924.19,171161,0.093451,66,2,False,
1148,2246.88,222755,0.401108,71,3,False,
1149,2195.56,227963,0.602531,65,3,False,
1152,200.529,2.49592e+006,1.17517,0,62,True,
1153,304.691,1.64267e+006,0.439433,58,5,False,
1154,112.685,4.44165e+006,1.1375,66,5,True,
1159,90.0335,5.5591e+006,0.470868,66,3,False,
1160,58.91,8.4961e+006,0.429758,66,7,True,
1161,135.578,3.69164e+006,0.25931,66,9,True,
1162,115.869,4.3196e+006,0.993647,66,4,False,
1173,200.198,2.50005e+006,0.94345,66,2,False,
1176,29.0611,1.72225e+007,0.375125,67,2,False,
1177,51.7794,9.66611e+006,0.0889015,67,3,False,
1178,7378.47,67833.2,0.322984,67,2,False,
1179,83.1728,6.01765e+006,0.169925,67,2,False,
1183,31.2459,1.60183e+007,0.160369,67,4,False,
1184,393.781,1.27103e+006,0.132602,67,2,False,
1185,298.808,1.67501e+006,0.254953,67,3,False,
1193,29.9977,1.66848e+007,1.07978,68,5,True,
1198,106.935,4.68049e+006,0.196696,68,2,False,
1201,28162.4,17772.1,0.544479,68,2,False,
1206,2579.3,194047,0.230091,68,2,False,
1207,22.8787,2.18765e+007,0.298586,68,2,False,
1209,229.605,2.17986e+006,1.12573,68,3,False,
1210,150.689,3.32145e+006,0.615147,58,8,True,
1211,177.237,2.82393e+006,1.88297,63,3,False,
1213,77.1139,6.49047e+006,0.07789,69,2,False,
1215,32.6517,1.53286e+007,0.174181,69,3,False,
1218,406.472,1.23134e+006,0.860374,69,2,False,
1221,1799.64,278115,0.285323,69,2,False,
1223,33.2822,1.50382e+007,5.87264,69,2,False,
1224,134.37,3.72484e+006,0.465669,65,2,False,
1225,449.492,1.11349e+006,0.645712,63,2,False,
1226,50.82,9.84859e+006,0.31585,70,5,True,
1229,130.202,3.84407e+006,2.7051,70,3,False,
1230,630.889,793333,0.909686,70,6,False,
1238,109.299,4.57923e+006,0.599626,70,3,False,
1242,46.5106,1.07611e+007,0.922048,71,2,False,
1250,136.207,3.67458e+006,0.833019,71,21,True,
